id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
535106,True,3,77,77,76,10,240
286035,False,3,81,80,49,9,219
743210,True,3,77,79,68,5,229
43617,True,2,63,71,74,6,214
948260,True,3,70,67,95,0,232
990455,True,2,66,76,84,4,230
341367,False,2,83,79,70,3,235
879415,True,3,82,81,45,1,209
505380,True,3,65,80,76,7,228
991306,True,2,69,77,73,6,225
49458,True,2,74,80,79,0,233
607440,False,3,70,83,73,2,228
705052,True,2,64,79,72,1,216
689956,False,1,75,74,87,0,236
499117,True,3,67,66,90,1,224
381040,True,2,81,80,71,2,234
243380,True,3,63,64,95,9,231
734585,True,1,65,77,77,5,224
874065,True,3,76,63,89,0,228
708146,False,1,81,63,76,5,225
492348,False,2,63,70,78,4,215
327460,True,3,78,77,48,5,208
638035,True,2,78,67,71,6,222
512161,True,3,75,80,67,8,230
745273,True,2,74,80,80,0,234
571840,True,2,79,68,59,0,206
404320,True,2,79,77,58,4,218
28737,True,1,82,83,65,9,239
949167,True,1,77,65,79,3,224
657069,False,3,82,82,44,8,216
596760,True,1,81,80,64,1,226
670613,True,3,67,74,88,8,237
757745,False,1,65,82,68,5,220
131643,True,2,66,67,81,4,218
55475,True,1,77,72,57,10,216
498875,False,1,65,75,81,1,222
872983,True,2,65,81,89,6,241
814607,True,1,82,82,44,0,208
359201,False,2,68,75,92,9,244
759828,True,1,70,80,54,8,212
8072,True,2,73,68,76,1,218
637552,True,3,72,71,85,9,237
453139,True,3,73,82,57,5,217
205476,True,2,65,67,90,9,231
206116,True,2,72,65,80,6,223
210787,False,3,74,74,62,5,215
887680,True,1,71,67,81,7,226
898857,True,2,64,64,82,0,210
958016,True,2,68,79,80,0,227
303082,True,3,71,79,68,3,221
637912,True,2,81,81,49,9,220
584203,False,3,64,75,95,7,241
84457,True,1,79,71,71,0,221
594348,True,3,68,74,85,7,234
457636,True,2,77,63,76,10,226
428867,True,1,66,64,91,8,229
708308,True,1,71,67,92,3,233
563692,False,1,67,63,91,0,221
237791,True,2,72,82,77,2,233
851588,True,3,77,83,53,2,215
862187,True,1,64,80,59,4,207
336451,True,1,64,66,98,1,229
800627,True,1,78,78,71,1,228
23148,True,3,82,79,58,2,221
750860,False,2,70,78,72,0,220
638499,True,1,78,68,67,5,218
106764,True,1,66,76,90,7,239
562950,True,3,68,83,61,8,220
257743,True,2,81,78,56,5,220
96773,True,3,66,71,80,2,219
941555,True,1,83,79,40,10,212
79943,False,1,69,82,79,3,233
683230,False,2,69,70,77,6,222
191556,True,3,83,78,67,3,231
854810,False,2,81,65,83,7,236
246716,True,1,63,69,93,8,233
459707,False,1,77,74,85,3,239
903885,True,3,68,81,68,1,218
799957,True,1,70,83,59,0,212
218473,True,1,63,64,89,8,224
617405,True,1,73,69,72,1,215
343407,True,3,67,66,92,0,225
362119,False,3,64,66,85,7,222
89508,True,1,64,64,95,7,230
349797,True,1,79,66,75,5,225
11741,True,3,70,78,64,9,221
172355,True,2,81,76,79,9,245
622060,True,1,72,64,71,5,212
422926,False,3,71,67,84,9,231
675092,True,1,82,77,52,3,214
867728,False,2,78,72,84,6,240
215803,True,2,74,66,67,4,211
624546,True,3,78,69,70,2,219
132731,False,2,69,81,58,8,216
82705,True,3,79,82,45,3,209
747506,True,2,68,82,57,8,215
175564,True,2,79,66,88,10,243
843289,False,3,70,77,71,9,227
524341,True,3,75,74,73,9,231
196054,True,3,72,80,60,4,216
741497,True,3,71,68,76,5,220
540764,True,2,80,66,64,10,220
582132,False,3,63,67,100,5,235
670537,True,2,66,76,75,2,219
786508,False,2,75,83,72,1,231
315975,True,3,63,75,85,9,232
527164,False,1,64,83,89,4,240
331128,True,1,76,63,87,1,227
574532,True,2,81,63,79,1,224
128032,True,2,67,82,74,10,233
532906,True,3,71,73,84,7,235
342460,False,2,72,78,85,10,245
491840,True,3,80,72,80,1,233
137567,False,1,78,68,56,2,204
595083,True,2,65,77,64,7,213
97978,True,1,81,80,74,3,238
262612,True,3,74,78,56,4,212
473826,False,3,71,72,74,3,220
30087,False,1,73,64,89,6,232
587979,True,2,77,76,62,6,221
653823,True,2,63,71,84,1,219
766808,True,2,74,64,78,1,217
495338,False,1,63,81,80,0,224
659281,False,1,74,82,61,7,224
110971,False,2,64,80,83,9,236
614617,True,1,82,73,48,1,204
762531,True,2,66,83,65,8,222
548564,True,1,77,79,52,9,217
848130,True,1,83,69,75,8,235
506174,True,1,65,80,75,3,223
945668,True,2,78,75,55,4,212
770675,True,3,76,67,66,2,211
629073,False,3,63,72,80,6,221
441246,True,3,63,66,94,9,232
41599,True,2,79,72,68,3,222
