id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
463583,True,3,72,74,79,4,229
82014,False,1,73,78,54,4,209
875244,True,3,73,75,69,2,219
293924,True,4,61,73,81,10,225
671196,False,2,79,77,64,4,224
640090,True,1,75,80,43,0,198
227985,False,4,69,63,70,0,202
470555,True,2,78,73,52,7,210
906860,True,4,70,61,63,10,204
863782,True,4,77,60,78,2,217
741414,True,4,70,68,77,7,222
127342,True,2,68,80,66,7,221
666932,True,2,67,62,86,10,225
595953,True,3,79,64,62,7,212
910768,True,4,76,75,59,5,215
224925,True,4,75,74,67,9,225
610120,False,1,71,65,79,1,216
478801,True,2,63,74,77,6,220
888921,True,2,60,75,85,9,229
300772,True,2,68,60,85,6,219
843596,False,3,67,60,83,10,220
129666,True,2,74,64,80,1,219
327685,True,2,71,75,74,6,226
364219,True,3,62,62,73,6,203
581405,False,1,72,64,82,2,220
778376,True,1,74,76,56,2,208
730316,True,3,77,80,52,2,211
344838,True,2,65,78,74,10,227
481596,True,1,76,63,66,7,212
506998,True,3,77,66,56,8,207
164861,True,1,61,68,76,10,215
18095,True,3,74,76,67,4,221
621893,True,1,76,68,70,5,219
345863,False,4,78,78,68,7,231
241877,True,3,73,80,68,7,228
114670,True,4,61,80,60,1,202
817101,True,4,63,73,77,6,219
857048,True,1,69,74,85,1,229
529137,True,1,68,72,60,1,201
737817,False,3,60,61,92,7,220
590060,True,4,70,73,60,9,212
856013,False,3,68,74,70,10,222
240773,True,2,71,61,67,1,200
617226,False,1,68,69,60,1,198
923033,True,3,61,63,80,0,204
258417,False,3,67,74,76,6,223
470910,True,2,77,68,78,1,224
26488,False,1,75,67,50,7,199
27659,True,2,72,68,82,2,224
170799,False,3,70,70,52,3,195
806731,True,2,76,78,51,2,207
125174,True,3,62,75,86,4,227
300644,True,4,78,60,57,6,201
137479,True,1,75,80,49,5,209
771863,True,2,79,62,67,10,218
258055,False,2,70,66,93,0,229
653459,True,2,66,71,86,0,223
327121,True,3,78,79,53,8,218
415624,True,2,79,77,62,3,221
465906,True,3,64,70,90,6,230
939455,True,3,61,78,59,4,202
990363,True,2,61,68,63,3,195
788247,True,2,80,77,58,0,215
956264,False,1,73,72,70,6,221
131642,True,3,61,63,87,1,212
465513,True,2,63,70,79,7,219
757992,True,2,72,61,67,0,200
852161,True,2,72,72,59,6,209
106521,False,1,73,71,63,10,217
81558,False,3,69,75,79,2,225
311028,True,3,79,62,67,1,209
225859,True,3,71,64,83,8,226
373392,False,2,76,77,47,5,205
330373,False,3,78,75,43,6,202
291261,False,1,68,64,75,0,207
422464,False,2,72,80,52,3,207
50672,True,2,74,65,75,4,218
411977,True,2,66,62,83,5,216
139630,True,1,70,62,65,4,201
715395,False,2,70,71,58,8,207
76088,True,2,74,71,49,9,203
138528,False,3,65,73,71,9,218
122767,False,2,68,73,68,8,217
364612,False,3,66,76,64,4,210
198821,True,3,63,63,70,5,201
468169,True,1,78,74,49,9,210
726782,True,3,77,67,46,0,190
342795,True,1,62,62,92,1,217
544092,True,3,69,70,66,4,209
926700,True,2,79,60,81,3,223
644240,False,2,67,75,53,2,197
138652,True,2,79,75,65,1,220
928626,True,3,75,76,48,2,201
486256,True,3,79,64,58,9,210
251062,True,1,80,65,62,8,215
235112,False,2,65,62,87,4,218
720380,True,2,71,65,78,5,219
319152,True,1,72,70,72,7,221
2143,True,3,78,60,83,0,221
725756,True,1,70,79,60,9,218
897054,True,3,68,80,68,9,225
64391,True,3,78,66,53,10,207
255032,True,1,72,69,53,7,201
349626,True,1,69,69,71,10,219
583506,True,1,76,66,60,10,212
321606,True,1,69,77,72,4,222
928976,True,2,77,73,54,7,211
41282,False,3,77,71,74,5,227
164912,False,3,75,79,52,6,212
161505,True,2,76,73,73,0,222
662904,True,2,66,69,86,8,229
755430,True,2,71,66,85,5,227
963675,False,1,62,71,87,7,227
653800,True,2,71,77,66,9,223
717090,True,2,61,76,60,1,198
300354,True,2,72,67,70,5,214
312187,True,3,77,70,81,9,237
515738,False,3,61,64,79,8,212
402866,True,3,62,72,75,7,216
977238,True,2,78,68,72,1,219
932413,True,3,61,77,79,3,220
180495,True,1,79,67,73,5,224
30676,True,2,62,64,100,4,230
589693,True,3,72,78,56,7,213
569539,True,3,67,63,79,4,213
671700,False,2,78,72,54,7,211
639508,True,1,61,70,75,10,216
458293,True,1,70,77,62,1,210
811835,True,3,62,61,97,8,228
243119,True,3,75,73,69,10,227
827701,True,2,79,66,69,7,221
419723,False,2,60,67,68,3,198
882148,False,1,65,75,57,8,205
204954,True,2,67,64,72,7,210
267068,False,2,74,78,44,6,202
562049,True,3,71,67,81,9,228
994733,True,3,72,65,73,6,216
464839,True,2,77,79,52,4,212
875184,True,1,68,78,66,5,217
617296,True,2,62,75,63,5,205
428740,True,2,63,77,60,1,201
275747,True,3,76,79,49,3,207
345190,True,1,60,62,83,1,206
843807,True,2,65,62,80,2,209
595869,False,3,62,66,87,1,216
247932,True,2,72,74,62,8,216
393631,True,3,78,69,71,8,226
856444,True,3,72,77,74,7,230
395583,True,2,77,73,70,7,227
107736,False,1,60,70,91,7,228
109502,True,1,69,79,53,7,208
384106,True,2,62,65,72,8,207
137200,False,3,63,63,87,7,220
831257,True,3,65,61,87,8,221
477471,True,2,76,72,59,4,211
419663,True,3,75,80,62,6,223
5969,True,1,77,60,70,3,210
125623,True,2,73,79,68,6,226
790053,True,3,61,80,65,10,216
843533,True,3,66,67,72,2,207
56963,False,1,67,63,66,10,206
533115,True,2,67,70,74,1,212
329728,True,2,75,60,89,6,230
609040,False,1,61,66,89,5,221
74131,True,1,73,75,62,3,213
258526,False,3,76,63,57,2,198
125917,True,3,78,67,46,3,194
307091,False,2,74,73,49,2,198
502292,True,1,79,75,60,10,224
126599,True,3,61,69,71,2,203
256099,False,1,69,75,62,4,210
671402,True,3,62,72,85,5,224
739060,True,2,64,79,78,7,228
706085,True,1,65,76,64,2,207
855127,False,2,64,79,63,4,210
877566,False,2,72,68,51,6,197
97099,False,3,72,65,71,10,218
801550,True,3,65,80,46,6,197
864054,True,2,60,79,63,5,207
992107,False,2,79,67,61,5,212
315194,True,3,70,77,81,7,235
666981,True,1,70,65,81,7,223
159005,True,3,66,76,51,3,196
342921,True,2,70,72,84,0,226
327556,True,1,68,75,55,1,199
384500,False,1,79,60,88,3,230
399639,True,2,70,68,79,1,218
287824,False,2,63,66,76,8,213
75013,True,3,65,77,51,1,194
28448,False,1,72,79,51,4,206
528730,True,1,69,65,65,5,204
550668,True,1,67,65,91,2,225
835505,True,1,69,73,56,0,198
449114,False,3,75,63,73,6,217
885216,False,1,60,69,70,4,203
236437,True,1,61,61,76,1,199
921729,False,3,68,76,64,6,214
508891,True,2,75,63,59,3,200
233472,True,1,74,62,80,7,223
796461,False,2,78,75,59,7,219
833086,False,3,70,68,82,6,226
689169,True,3,73,65,77,2,217
974679,True,2,80,61,59,5,205
611318,True,3,79,77,47,8,211
255237,True,2,63,61,80,2,206
617483,True,1,79,68,79,8,234
18929,True,2,61,75,83,10,229
861649,True,1,78,66,83,1,228
657526,True,1,73,64,64,10,211
326386,False,3,60,75,59,1,195
168132,True,3,65,67,76,5,213
393567,True,1,60,76,73,1,210
3461,False,2,66,72,74,2,214
180937,True,2,69,69,65,4,207
46446,True,1,74,60,62,3,199
980964,True,1,60,61,96,7,224
655320,True,1,70,61,80,7,218
519729,True,2,73,62,63,6,204
408072,True,3,62,66,95,4,227
589046,False,2,76,72,65,7,220
281541,True,3,63,76,65,9,213
832394,True,2,60,74,71,1,206
276980,False,1,62,69,86,6,223
374565,True,3,67,70,84,4,225
729596,False,3,65,63,83,0,211
959708,False,2,62,76,64,5,207
547718,True,2,62,76,79,6,223
700605,True,2,72,74,67,10,223
433022,True,3,73,60,78,9,220
472192,True,3,60,67,83,9,219
105059,True,2,68,68,68,3,207
808230,True,3,74,68,77,8,227
352593,True,2,66,70,59,5,200
244573,False,2,71,79,66,6,222
247685,True,3,79,62,66,10,217
392254,True,2,77,80,46,1,204
57381,True,1,67,60,97,7,231
696781,False,3,70,62,76,6,214
961665,False,2,69,60,85,2,216
137262,True,3,66,68,66,2,202
59319,False,2,60,72,80,10,222
563646,False,1,69,62,89,9,229
133192,True,1,62,75,90,3,230
281031,True,2,68,61,99,2,230
682174,False,2,72,65,78,10,225
667349,False,2,60,73,73,1,207
961992,True,1,65,68,84,9,226
595351,True,3,62,73,63,6,204
210875,True,3,63,63,74,4,204
115004,True,3,67,77,48,8,200
18851,True,1,64,68,78,2,212
5455,True,3,60,71,82,10,223
963104,True,1,72,79,42,0,193
536231,True,2,78,64,60,6,208
90630,False,1,73,63,92,2,230
849863,False,1,77,74,76,4,231
556102,False,3,68,68,80,10,226
687857,True,1,67,69,78,8,222
615890,True,3,73,70,59,8,210
209232,False,1,65,74,67,7,213
418583,False,1,65,61,75,7,208
875462,False,1,78,73,48,8,207
2986,True,1,72,67,83,4,226
817914,True,3,77,73,70,5,225
579698,True,1,66,76,57,3,202
79453,True,2,61,60,78,5,204
572932,False,2,63,74,73,2,212
94023,True,2,67,62,63,8,200
646549,False,1,65,68,89,8,230
279206,True,3,67,70,65,2,204
79430,True,3,79,74,62,7,222
96891,True,1,77,70,50,2,199
162880,True,2,72,61,75,10,218
369188,True,2,63,73,56,3,195
869656,True,2,65,64,70,9,208
208848,True,3,80,79,55,5,219
62750,True,3,61,65,74,5,205
805316,True,2,78,70,57,10,215
237007,False,2,63,69,79,2,213
802565,True,2,79,67,61,5,212
937969,True,1,65,62,90,7,224
93453,True,1,77,76,67,5,225
605990,True,1,69,77,60,9,215
864649,True,1,67,70,79,9,225
494637,True,3,72,77,71,1,221
436019,True,3,75,60,78,8,221
198613,True,3,66,80,74,0,220
926379,True,2,68,67,76,0,211
52567,False,3,62,65,76,1,204
342841,True,1,67,80,72,2,221
883025,False,3,77,76,51,10,214
84625,True,2,79,75,41,7,202
961456,True,2,78,66,65,2,211
862255,False,2,69,71,51,6,197
306663,False,3,79,78,51,1,209
63009,True,2,63,71,70,5,209
899564,False,2,66,80,79,3,228
308474,True,2,64,79,74,4,221
575322,False,2,68,79,61,7,215
227984,False,2,73,76,62,0,211
802167,True,2,66,61,78,6,211
483987,True,3,80,69,51,10,210
324111,False,2,62,77,66,3,208
624837,True,3,70,72,58,7,207
952568,False,2,67,73,51,1,192
625283,False,2,63,74,71,0,208
360954,False,3,74,79,47,10,210
291702,True,3,60,73,80,10,223
747938,True,3,60,69,90,8,227
780346,True,1,64,79,67,10,220
478815,True,2,76,66,59,9,210
201418,True,3,77,60,62,7,206
377325,False,1,62,80,68,10,220
843883,False,2,80,70,64,0,214
567303,True,3,75,77,58,3,213
156627,True,3,70,69,56,9,204
607336,False,2,61,74,69,8,212
66973,False,3,77,61,77,0,215
823093,True,3,71,67,85,7,230
558084,True,2,65,71,66,3,205
374636,True,1,75,70,52,5,202
719312,True,2,63,79,56,1,199
521139,True,3,64,75,80,10,229
863693,True,3,73,78,62,3,216
667614,True,2,62,73,78,0,213
786782,True,2,63,77,76,10,226
742079,True,1,65,69,62,5,201
501381,True,1,76,66,60,10,212
355302,True,2,67,78,70,10,225
759462,True,3,60,60,90,5,215
635620,True,3,63,61,76,4,204
948117,False,1,73,62,81,0,216
438350,True,2,62,80,51,9,202
587061,False,1,78,72,68,10,228
216783,True,1,66,77,58,9,210
172238,True,1,64,74,74,8,220
8981,True,2,71,60,69,1,201
678641,True,3,65,69,85,0,219
474388,True,1,66,71,64,7,208
307430,True,2,74,77,52,9,212
215658,False,3,68,60,75,5,208
276150,False,1,63,67,64,5,199
759270,False,1,67,67,80,1,215
200494,True,1,64,71,62,9,206
20561,True,1,76,61,67,3,207
85638,True,2,69,67,87,1,224
117524,True,3,72,78,60,8,218
568936,True,1,60,70,70,10,210
12357,True,1,78,78,48,10,214
52299,True,1,67,62,91,10,230
43041,True,3,64,80,71,1,216
928998,True,3,79,75,70,3,227
991665,True,1,67,70,75,2,214
588856,True,1,79,73,49,2,203
804529,True,1,61,61,86,4,212
862477,False,2,66,75,65,10,216
239882,True,1,62,72,59,7,200
531311,False,3,67,62,75,3,207
972081,True,2,61,62,86,5,214
406759,True,1,72,64,69,9,214
287487,False,3,80,64,55,9,208
906317,True,2,64,60,71,1,196
50869,False,3,66,67,67,4,204
80449,True,2,77,64,75,1,217
76337,False,3,75,66,59,2,202
274208,True,3,66,60,95,3,224
599425,True,2,68,77,73,1,219
670361,True,1,63,71,83,2,219
19372,False,2,65,75,54,2,196
303728,True,3,67,66,78,3,214
666029,False,1,75,64,61,2,202
586415,False,1,66,66,62,0,194
471957,True,2,67,60,95,3,225
920815,False,1,71,65,78,7,221
237379,True,1,64,65,97,5,231
657897,True,3,77,62,57,6,202
232275,False,3,76,79,51,4,210
276799,True,2,78,73,78,3,232
735894,True,1,69,61,90,6,226
994827,True,1,74,79,54,9,216
72172,False,3,63,69,71,5,208
380760,False,2,76,69,78,5,228
791459,True,3,69,66,87,0,222
307046,True,1,79,80,53,6,218
511485,True,1,77,67,66,6,216
257762,True,1,61,66,84,9,220
510770,True,2,76,60,75,10,221
605177,True,3,63,74,64,0,201
73127,True,3,75,62,58,2,197
658552,False,1,67,75,73,7,222
277948,True,3,61,74,62,7,204
433275,False,2,60,79,73,3,215
77668,True,3,67,72,61,2,202
216208,True,3,75,67,79,7,228
197726,True,3,78,76,62,4,220
669162,True,2,78,63,61,3,205
999534,False,2,61,66,76,0,203
663983,True,3,68,75,68,4,215
713787,False,2,66,61,71,9,207
486001,True,3,76,73,60,8,217
160488,True,2,77,76,75,5,233
744499,True,2,77,62,78,4,221
164112,True,3,63,69,86,8,226
604823,True,2,74,60,87,4,225
82157,False,3,66,77,84,7,234
315435,True,2,63,66,78,7,214
858087,True,2,66,68,86,8,228
624696,True,2,77,66,86,9,238
370351,True,2,73,80,67,1,221
86103,True,1,72,76,75,3,226
378332,True,1,60,62,79,0,201
482269,True,1,68,80,79,7,234
773470,True,3,60,66,77,3,206
580322,True,1,79,63,65,0,207
932581,True,1,80,70,57,5,212
438909,True,1,67,62,94,10,233
990083,False,1,68,77,57,6,208
754275,True,3,67,71,64,7,209
721980,True,1,62,73,57,5,197
811597,False,3,77,68,60,5,210
1387,False,1,64,79,51,9,203
134534,False,1,62,77,75,4,218
580943,False,1,68,78,68,9,223
414097,True,2,77,77,59,5,218
504508,True,3,62,63,88,6,219
29894,False,3,80,75,58,7,220
415698,True,3,61,62,98,3,224
788200,True,2,68,60,72,0,200
135001,True,1,60,66,70,8,204
700327,False,1,77,63,60,4,204
566877,True,3,66,78,79,0,223
5302,True,3,74,64,76,3,217
18171,True,3,74,68,64,4,210
451574,True,2,67,60,93,3,223
985250,True,3,72,63,77,5,217
358493,False,1,73,62,66,5,206
958380,True,1,62,60,77,0,199
423529,False,1,65,62,89,7,223
141164,False,1,69,65,63,2,199
187597,False,1,79,69,64,6,218
414979,True,2,78,62,57,7,204
623232,False,1,80,65,64,2,211
671494,False,1,79,64,87,5,235
352525,False,1,77,79,44,1,201
292541,True,2,64,77,86,6,233
130852,True,1,74,66,71,5,216
12493,True,3,74,61,69,5,209
544821,True,1,71,65,78,5,219
851211,False,1,74,77,42,5,198
109860,True,1,65,77,71,8,221
101508,True,2,66,72,77,6,221
65798,True,3,77,79,37,0,193
361662,True,1,62,61,97,6,226
869626,False,1,76,71,66,10,223
199816,True,3,63,61,86,1,211
604436,True,1,72,73,68,1,214
509761,False,3,67,64,74,8,213
349971,False,2,77,66,70,6,219
398573,True,3,76,75,43,8,202
85711,False,2,76,74,76,8,234
186596,False,3,68,64,75,0,207
711440,True,2,70,60,95,8,233
39802,False,2,66,76,73,6,221
451818,False,2,78,79,60,10,227
388760,True,2,62,60,88,1,211
455400,True,1,77,67,56,8,208
987446,True,1,61,71,71,9,212
145308,True,3,76,79,58,10,223
409045,True,1,62,65,75,6,208
808730,False,3,74,66,66,0,206
425224,True,3,76,72,69,1,218
654941,False,2,67,64,89,0,220
138739,True,3,61,67,90,5,223
752267,True,3,71,60,82,3,216
161021,False,1,61,76,81,6,224
167288,False,3,60,67,95,3,225
971398,True,1,68,78,75,4,225
238810,False,1,69,69,63,3,204
822298,False,1,67,80,79,6,232
162168,True,1,68,76,73,9,226
432546,True,2,62,80,72,0,214
489113,False,1,68,64,64,3,199
962494,True,2,62,67,84,8,221
987469,True,1,63,61,95,7,226
439894,True,1,76,75,48,7,206
447791,True,3,77,71,57,2,207
524386,True,2,78,69,62,9,218
140577,True,2,76,69,73,5,223
539842,False,2,71,67,68,3,209
980341,True,2,68,72,62,1,203
286225,True,2,62,77,70,6,215
218030,True,2,68,80,53,4,205
156926,False,3,69,79,56,6,210
875734,True,2,76,75,63,5,219
850751,True,2,67,70,86,9,232
171741,True,2,76,64,81,5,226
170606,True,3,69,77,67,6,219
174894,True,1,63,77,81,0,221
526466,True,2,66,77,82,10,235
906524,True,2,79,69,61,0,209
836678,True,1,77,66,75,8,226
898113,False,3,65,62,81,10,218
197362,True,1,63,77,65,3,208
373405,True,3,60,69,74,5,208
784372,False,1,64,72,66,0,202
728314,True,1,60,75,81,0,216
714649,False,2,64,73,63,6,206
100819,True,2,70,67,67,5,209
784799,True,2,73,65,79,7,224
472684,True,1,78,69,68,1,216
36389,True,3,72,78,62,3,215
665941,False,3,71,71,79,6,227
899440,True,3,76,69,48,5,198
641521,True,1,78,65,75,7,225
167671,True,3,76,61,66,5,208
560707,True,3,72,65,68,6,211
443470,False,3,78,70,62,8,218
142489,True,2,62,60,79,3,204
452372,True,3,73,61,61,5,200
439935,False,1,69,67,57,10,203
762854,True,3,77,75,55,3,210
148626,True,1,76,64,60,8,208
692757,True,3,73,78,72,3,226
127885,True,2,64,73,62,0,199
536142,True,1,69,72,67,1,209
773387,True,3,79,74,43,9,205
9325,False,1,70,66,77,4,217
312817,False,3,68,62,93,9,232
370161,True,1,79,64,73,10,226
514950,True,3,75,61,81,3,220
532231,True,3,77,70,48,10,205
142300,True,1,74,74,56,9,213
710786,True,2,65,76,62,9,212
534352,True,2,66,62,87,2,217
341151,True,2,60,69,96,3,228
502603,True,2,80,75,51,10,216
779178,True,3,75,64,60,6,205
27765,False,1,63,79,73,5,220
352982,True,3,60,76,83,1,220
120086,True,2,74,71,56,2,203
110792,True,1,63,78,78,1,220
390279,True,3,79,80,44,6,209
259269,True,1,68,67,68,1,204
656379,True,2,77,66,77,1,221
892700,True,3,60,70,81,1,212
387279,True,2,65,74,51,0,190
763042,True,3,70,79,57,10,216
293215,False,1,68,75,81,4,228
159689,True,2,71,71,70,2,214
844432,True,3,80,76,45,10,211
831434,True,1,72,78,67,10,227
394668,True,3,64,80,62,0,206
789616,True,2,60,65,94,10,229
834747,True,2,76,69,52,1,198
432132,True,3,64,76,84,4,228
692014,True,1,71,76,48,9,204
226603,False,1,75,79,61,6,221
143177,False,2,64,61,79,3,207
222254,False,2,60,74,76,8,218
316808,True,1,76,70,59,10,215
66827,False,1,67,66,82,1,216
398624,True,1,67,68,62,1,198
200716,True,2,79,72,42,1,194
805682,False,1,61,63,81,6,211
168470,False,2,61,70,93,0,224
506059,True,1,79,69,55,0,203
410300,True,2,63,71,66,0,200
340721,False,3,61,75,69,4,209
959805,True,3,77,75,44,7,203
928540,True,1,80,68,74,1,223
680497,True,1,76,67,77,10,230
837436,True,3,64,70,75,1,210
642999,False,1,70,80,76,4,230
155521,False,2,68,67,58,9,202
477344,True,1,72,61,88,4,225
368613,True,1,65,77,49,10,201
177072,True,2,60,66,73,4,203
550175,False,3,71,60,86,0,217
466226,False,2,79,62,77,10,228
618021,True,2,79,60,71,6,216
513027,True,2,78,76,60,7,221
625781,True,1,62,62,79,0,203
886683,True,3,63,72,64,3,202
800106,True,1,63,74,70,5,212
109320,True,1,67,73,69,1,210
471581,True,1,73,64,80,5,222
258824,True,2,80,67,53,3,203
246382,False,1,71,79,64,10,224
488876,True,2,60,64,98,9,231
682047,True,1,76,63,70,3,212
285361,True,2,60,65,83,0,208
290858,True,1,77,72,62,10,221
426334,True,1,75,63,87,4,229
128695,True,1,67,63,69,5,204
566738,True,3,76,67,74,8,225
280002,True,2,61,71,75,1,208
769205,False,2,72,80,56,0,208
742368,False,2,68,66,86,1,221
107819,True,1,66,65,90,2,223
610983,True,1,66,71,55,6,198
392884,True,1,66,67,87,1,221
107283,True,2,80,62,71,4,217
635096,True,3,64,76,86,7,233
362651,True,2,66,62,85,3,216
982433,False,3,78,79,41,4,202
871649,True,3,77,80,53,0,210
91256,True,2,79,68,72,2,221
216518,False,1,77,78,48,7,210
62841,False,1,68,79,54,7,208
37063,True,3,64,76,56,0,196
127809,False,3,64,61,100,6,231
564242,True,3,63,61,77,6,207
782840,True,2,69,75,47,2,193
827847,True,1,71,64,75,0,210
133019,True,1,76,66,53,8,203
910923,False,2,66,62,86,4,218
617160,True,3,72,67,61,3,203
591167,True,1,69,70,57,3,199
858582,True,2,73,63,70,4,210
387131,False,1,67,64,66,7,204
235166,True,3,76,79,47,8,210
794745,True,2,70,61,83,5,219
288054,True,2,78,76,62,8,224
377035,True,1,73,64,78,7,222
987436,True,2,64,76,76,2,218
587840,False,2,73,60,79,6,218
741547,True,3,75,65,75,9,224
338073,True,1,72,70,86,4,232
986240,True,2,78,62,80,10,230
161938,True,2,74,80,63,0,217
501773,True,1,65,60,82,6,213
825285,False,1,60,76,67,8,211
108728,True,1,60,60,100,0,220
573327,False,2,78,64,75,1,218
459506,True,2,68,60,68,7,203
51489,True,1,80,72,63,1,216
870347,False,3,69,73,58,7,207
694838,False,1,63,76,56,1,196
927743,True,2,62,66,89,9,226
940617,False,1,65,70,74,9,218
651618,True,3,77,76,54,9,216
994090,False,3,60,73,96,8,237
769283,False,1,62,63,84,6,215
819879,False,3,69,75,61,10,215
725224,True,3,72,77,62,0,211
632131,True,2,66,74,59,6,205
967428,True,1,64,66,84,4,218
274534,False,1,67,64,69,6,206
652568,True,3,78,78,63,10,229
117934,True,3,64,73,83,0,220
111300,False,3,62,61,84,7,214
829939,True,3,61,79,67,0,207
965413,False,2,78,66,73,2,219
825654,True,3,73,74,62,10,219
11846,True,1,69,60,77,10,216
431223,False,3,63,80,85,1,229
475190,False,2,77,71,74,3,225
29393,True,3,63,77,57,4,201
795868,True,1,60,71,77,0,208
845563,False,3,80,77,68,8,233
931680,False,2,80,61,67,5,213
850379,True,1,67,67,72,4,210
443524,True,3,71,67,77,10,225
139805,True,2,68,72,80,6,226
858758,False,3,71,63,91,3,228
606964,True,1,68,75,69,1,213
156039,True,2,63,74,66,0,203
72373,True,3,71,74,77,3,225
881135,False,2,63,74,69,9,215
147,True,1,68,80,76,7,231
162871,True,1,80,69,59,5,213
337361,True,2,74,71,64,8,217
428720,True,1,63,65,74,3,205
311196,False,2,68,62,86,2,218
9358,True,1,76,79,44,10,209
