id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
403529,True,2,60,59,86,1,206
85154,True,2,66,70,70,4,210
457686,True,4,76,62,50,9,197
47306,True,3,59,66,70,8,203
318635,True,4,58,73,88,2,221
151209,False,2,61,77,77,2,217
364246,True,4,68,71,78,1,218
426161,True,2,67,59,74,2,202
998671,True,1,62,65,94,5,226
58862,True,4,58,65,98,2,223
414560,False,2,70,66,65,0,201
309392,False,1,73,59,88,5,225
670486,True,2,63,75,84,9,231
459924,True,4,58,67,78,0,203
372545,True,1,61,75,59,3,198
205167,True,4,59,63,84,4,210
804414,True,1,65,75,77,6,223
979108,False,3,64,76,68,2,210
679117,True,2,59,74,80,7,220
191387,True,2,61,77,86,6,230
742799,True,4,63,64,70,0,197
912259,False,4,71,60,67,1,199
712310,False,2,72,58,66,9,205
867199,True,2,61,61,95,3,220
395170,True,1,74,73,51,2,200
463793,True,1,69,66,77,1,213
463583,True,2,71,58,76,4,209
82014,False,4,69,61,73,4,207
875244,True,4,61,58,79,6,204
293924,True,1,76,66,70,10,222
671196,False,3,68,61,62,8,199
640090,True,4,59,75,70,6,210
227985,False,3,74,65,76,0,215
470555,True,1,70,75,58,2,205
906860,True,1,77,63,50,7,197
863782,True,2,78,78,66,6,228
741414,True,2,64,62,74,5,205
127342,True,4,72,68,69,3,212
666932,True,1,74,78,62,4,218
595953,True,1,78,64,71,8,221
910768,True,3,62,58,84,6,210
224925,True,1,60,69,77,6,212
610120,False,4,69,69,65,1,204
478801,True,1,67,71,49,7,194
888921,True,3,78,76,53,6,213
300772,True,4,69,63,70,6,208
843596,False,4,72,61,71,8,212
129666,True,1,69,76,63,8,216
364219,True,4,72,72,55,5,204
581405,False,2,74,69,55,7,205
778376,True,4,69,64,80,10,223
730316,True,2,61,60,80,3,204
344838,True,1,64,76,74,7,221
481596,True,4,62,67,91,8,228
506998,True,1,73,70,71,8,222
164861,True,4,65,61,80,0,206
18095,True,4,78,62,59,7,206
621893,True,2,59,65,82,0,206
345863,False,1,78,75,49,4,206
241877,True,2,59,62,91,10,222
114670,True,3,62,60,98,2,222
817101,True,1,64,76,73,3,216
857048,True,3,74,63,53,2,192
529137,True,2,61,71,76,10,218
737817,False,1,78,75,70,6,229
590060,True,3,69,66,71,5,211
856013,False,2,75,74,49,0,198
240773,True,4,60,62,83,3,208
617226,False,4,58,77,67,0,202
923033,True,4,60,65,73,5,203
258417,False,1,70,66,52,7,195
470910,True,4,59,76,59,3,197
26488,False,4,69,59,73,4,205
27659,True,4,68,71,76,5,220
170799,False,4,63,61,91,10,225
806731,True,3,61,76,65,8,210
125174,True,1,72,65,80,3,220
300644,True,3,71,71,57,9,208
137479,True,3,61,72,57,9,199
771863,True,3,64,62,66,2,194
258055,False,3,65,64,70,4,203
385696,False,1,67,64,89,6,226
920906,True,2,72,59,79,2,212
821939,True,3,70,63,69,3,205
584613,False,2,77,67,67,10,221
824258,True,1,70,70,74,7,221
86382,True,3,74,75,66,10,225
819972,True,2,75,67,73,7,222
324256,True,2,66,60,70,9,205
628212,True,3,63,65,89,1,218
651159,True,3,72,78,67,9,226
690835,False,3,74,77,49,9,209
48220,True,3,61,75,63,2,201
31895,True,3,76,66,52,10,204
474638,True,1,73,75,74,8,230
662602,True,3,71,67,62,7,207
289535,False,2,74,74,68,9,225
649976,False,2,64,76,56,3,199
685142,False,2,74,72,66,7,219
187747,True,3,66,59,88,6,219
382717,True,3,72,59,85,6,222
647616,True,1,70,74,58,0,202
866427,True,2,64,72,63,7,206
437770,True,1,59,64,79,2,204
830241,True,3,58,73,76,2,209
837884,True,1,63,64,77,9,213
785085,False,1,76,68,49,3,196
645846,True,3,59,65,89,8,221
978991,True,3,59,66,80,7,212
706640,True,2,66,72,61,9,208
314703,True,2,71,72,55,3,201
489512,True,2,69,58,68,4,199
42597,False,2,71,77,55,10,213
777650,True,3,59,76,67,6,208
17395,True,1,68,63,71,1,203
721599,True,3,62,58,93,1,214
868066,True,1,74,70,59,0,203
135355,True,2,76,63,83,8,230
171790,False,1,78,70,43,3,194
259436,True,3,60,70,88,4,222
700724,True,1,75,69,64,0,208
54298,True,2,75,72,50,4,201
440906,False,1,78,72,50,9,209
205190,False,2,75,68,68,1,212
259744,True,1,71,68,76,9,224
98547,False,2,61,68,85,9,223
722760,True,1,65,60,96,10,231
13663,True,1,61,70,88,9,228
183931,False,1,64,67,88,4,223
831699,True,2,59,67,73,6,205
191277,True,3,65,69,77,10,221
924229,True,3,76,69,55,1,201
163987,False,3,77,59,64,2,202
420106,True,2,72,61,82,5,220
9600,True,1,66,58,98,8,230
305233,True,1,63,69,70,4,206
188753,True,3,58,67,87,0,212
615240,True,2,60,64,82,8,214
822659,False,3,78,63,80,3,224
968722,True,2,59,63,99,0,221
120786,True,3,63,78,73,10,224
188724,False,2,63,76,72,10,221
778481,True,1,60,58,73,7,198
133937,True,3,60,59,86,2,207
369080,True,3,67,76,73,3,219
223085,False,3,58,73,60,9,200
306544,False,2,74,61,69,10,214
29903,True,3,64,71,59,2,196
228684,True,3,61,63,86,8,218
743823,True,3,72,76,72,2,222
373268,False,1,61,76,60,10,207
107783,True,2,67,64,81,1,213
967844,True,2,75,64,73,4,216
689329,True,1,76,63,78,7,224
161939,True,2,75,78,41,8,202
204671,True,1,68,64,78,9,219
268009,False,2,74,67,66,8,215
260970,True,3,61,64,65,7,197
712890,True,1,71,74,57,2,204
866634,True,3,70,70,48,7,195
953259,True,2,61,59,93,10,223
94727,True,3,58,74,70,9,211
115728,True,1,73,59,61,3,196
507449,True,3,78,74,48,10,210
694113,True,1,70,63,68,6,207
536267,True,2,62,68,79,1,210
330737,True,1,69,61,83,7,220
557515,True,2,63,64,70,9,206
663090,True,1,61,64,80,2,207
348625,False,2,73,71,47,0,191
385273,False,3,58,71,69,8,206
482519,True,2,58,78,64,7,207
854588,True,3,77,64,56,7,204
77295,False,3,58,73,72,7,210
620981,True,2,77,60,86,1,224
668528,False,3,67,63,72,6,208
89424,True,1,60,68,73,10,211
85140,True,2,63,73,87,1,224
417892,True,1,76,58,72,5,211
423927,False,2,76,69,63,9,217
764118,True,3,68,66,79,6,219
413350,False,1,68,64,68,7,207
625572,True,3,63,62,73,0,198
793074,False,3,60,71,60,1,192
37103,True,2,68,75,68,9,220
427262,True,2,62,68,63,0,193
751177,False,1,67,59,75,4,205
281443,False,2,75,76,45,7,203
802720,False,3,69,66,66,3,204
416276,True,1,64,74,66,9,213
407175,False,1,73,63,84,1,221
676833,True,2,66,60,78,1,205
10758,False,1,69,76,65,2,212
502940,True,3,75,75,48,10,208
652812,True,1,76,62,71,1,210
431368,False,3,67,73,72,9,221
273792,True,2,61,72,63,6,202
326807,True,1,76,77,64,7,224
744814,True,2,69,67,75,6,217
865187,False,3,61,67,87,2,217
102946,False,1,74,76,68,6,224
112006,False,1,71,76,67,0,214
785342,False,1,74,60,80,0,214
315861,True,1,69,71,56,7,203
727669,True,3,70,64,76,9,219
713009,True,3,69,62,74,7,212
204470,True,1,58,66,75,5,204
538668,False,2,77,64,75,9,225
846470,True,2,78,74,44,0,196
141735,True,3,67,59,86,3,215
780604,True,2,77,76,42,10,205
678773,False,3,63,75,86,4,228
299902,True,1,59,77,65,9,210
237279,False,1,74,75,51,9,209
911530,True,1,75,65,54,1,195
26972,False,2,70,74,67,10,221
208825,False,3,63,60,80,3,206
610907,False,2,73,67,70,7,217
585429,True,2,75,66,60,9,210
460193,True,2,75,75,54,10,214
497216,False,2,61,76,81,3,221
973186,False,3,63,74,76,0,213
12014,True,1,73,61,83,4,221
142394,True,3,70,73,49,9,201
246790,True,1,70,76,54,5,205
360217,True,1,70,77,62,5,214
523466,True,3,74,73,70,10,227
477769,False,1,71,66,56,4,197
318084,True,3,71,62,67,5,205
835526,True,1,74,71,59,6,210
602656,False,2,78,58,80,5,221
976576,False,3,61,63,66,5,195
587267,False,2,61,74,55,1,191
448657,False,1,68,69,71,3,211
247231,True,2,73,72,75,6,226
601677,False,3,62,67,84,3,216
740767,False,2,68,69,72,10,219
484316,False,1,62,60,77,4,203
573492,True,2,69,68,49,9,195
280537,True,1,78,65,45,1,189
984584,True,2,65,75,78,6,224
71949,False,3,70,78,72,7,227
885245,False,3,67,66,90,4,227
170843,True,1,78,71,42,9,200
728830,True,1,78,72,45,0,195
887961,True,1,68,71,59,4,202
655981,True,3,77,71,66,6,220
690380,True,1,71,59,87,6,223
360441,True,3,63,60,80,3,206
286210,False,1,77,61,53,9,200
752734,False,2,59,71,95,8,233
112897,True,3,59,65,88,10,222
94499,True,2,60,69,86,9,224
815482,True,2,66,59,91,4,220
936122,True,2,65,69,70,10,214
280137,False,3,64,73,84,3,224
116768,False,3,73,61,61,5,200
573034,False,2,66,71,58,6,201
208587,False,1,60,63,90,8,221
852208,True,1,60,61,77,0,198
516995,False,1,61,65,82,0,208
702153,False,2,66,61,83,9,219
339180,False,2,59,66,81,7,213
10165,True,3,66,59,90,4,219
953132,True,1,68,59,86,1,214
651491,False,1,61,67,76,10,214
980010,False,2,76,62,76,3,217
716761,False,2,71,73,46,10,200
639794,True,2,78,77,46,9,210
991131,True,1,76,72,47,3,198
72160,False,1,67,63,64,6,200
7015,True,3,58,67,70,6,201
415414,False,3,65,66,79,8,218
759352,False,1,76,73,58,1,208
336405,True,1,76,70,76,10,232
149247,False,1,64,70,63,4,201
277650,True,2,78,65,64,6,213
637529,True,3,69,64,55,6,194
429161,True,1,68,71,80,10,229
594685,True,2,64,69,61,8,202
993573,False,2,68,74,67,6,215
812952,True,1,76,78,61,3,218
675202,True,2,74,66,59,6,205
163573,False,3,69,78,60,1,208
23951,True,1,77,71,59,8,215
227328,True,2,70,64,73,10,217
950008,True,1,71,78,60,10,219
910437,True,2,61,69,93,4,227
837600,True,3,58,76,64,2,200
74209,True,2,66,78,61,9,214
538036,False,1,66,69,74,8,217
375761,False,1,71,59,78,9,217
88082,True,1,69,78,68,7,222
268792,True,2,74,61,72,8,215
179094,True,2,75,72,43,5,195
676264,True,2,74,58,84,4,220
914922,True,2,66,65,73,6,210
823394,True,2,72,58,79,2,211
893479,True,1,69,62,81,9,221
610664,True,3,76,75,62,10,223
74378,False,3,62,77,65,10,214
277664,False,2,65,69,80,2,216
392973,True,3,69,72,73,6,220
46334,True,1,73,72,55,1,201
600,True,3,67,60,87,6,220
270992,False,3,73,67,59,2,201
315748,False,3,72,58,64,9,203
289131,False,3,74,64,68,0,206
836826,True,3,67,69,61,8,205
236394,False,3,64,70,87,3,224
939719,False,1,69,60,81,5,215
491291,True,2,69,74,46,0,189
394581,True,1,58,63,100,9,230
455733,True,1,60,59,73,3,195
937072,True,2,69,67,78,1,215
699794,True,3,64,63,77,3,207
542744,True,3,72,68,66,7,213
41653,False,3,60,75,59,8,202
493381,True,1,66,64,81,5,216
862168,True,3,70,73,63,0,206
472656,False,3,76,68,58,2,204
162339,True,1,66,67,85,3,221
122740,True,3,65,76,56,0,197
889915,True,3,58,64,96,7,225
55216,True,2,70,69,64,10,213
964673,False,3,61,63,85,8,217
893920,True,2,67,62,87,8,224
904544,False,3,71,69,53,9,202
91344,False,3,64,71,82,10,227
812613,False,1,62,66,96,4,228
452983,True,1,68,58,85,7,218
648380,True,3,67,60,81,3,211
106859,True,1,71,78,47,6,202
170178,True,1,60,73,80,7,220
595430,True,1,71,59,59,4,193
526973,True,3,64,62,86,1,213
419516,False,1,74,70,45,7,196
502326,True,2,63,58,75,3,199
156102,True,2,61,58,96,10,225
339929,True,1,58,73,74,8,213
324582,True,1,58,70,69,6,203
226603,False,2,66,75,64,5,210
143177,False,3,74,58,57,7,196
222254,False,3,78,67,71,6,222
316808,True,3,59,62,80,8,209
66827,False,3,65,58,70,1,194
398624,True,3,75,75,54,4,208
200716,True,1,75,75,70,1,221
805682,False,3,60,67,84,8,219
168470,False,1,72,63,84,1,220
506059,True,2,59,63,69,8,199
410300,True,3,59,67,73,9,208
340721,False,2,66,59,75,2,202
959805,True,2,72,62,72,5,211
928540,True,2,70,64,56,0,190
680497,True,2,71,58,76,4,209
837436,True,1,66,72,66,6,210
642999,False,3,62,72,83,7,224
155521,False,3,74,62,79,9,224
477344,True,2,64,75,61,8,208
368613,True,3,69,69,59,6,203
177072,True,1,63,70,81,0,214
550175,False,1,72,73,50,9,204
466226,False,3,71,63,75,10,219
618021,True,1,64,78,68,8,218
513027,True,3,74,58,90,8,230
625781,True,2,64,64,69,0,197
886683,True,2,71,71,73,6,221
800106,True,3,63,62,90,10,225
109320,True,2,62,65,68,9,204
471581,True,2,65,60,89,4,218
258824,True,1,75,67,71,2,215
246382,False,3,75,62,71,10,218
488876,True,1,71,73,51,2,197
682047,True,2,72,58,90,5,225
285361,True,1,62,62,86,9,219
290858,True,3,62,58,84,5,209
426334,True,3,67,73,73,0,213
128695,True,3,68,59,73,3,203
566738,True,2,75,71,41,8,195
280002,True,3,61,68,88,5,222
769205,False,3,67,64,82,5,218
742368,False,3,69,65,75,8,217
107819,True,2,69,61,81,4,215
610983,True,2,60,67,71,1,199
392884,True,2,60,77,80,7,224
107283,True,1,65,58,83,4,210
635096,True,1,72,59,67,1,199
362651,True,1,60,74,72,2,208
982433,False,2,59,67,93,1,220
871649,True,1,61,59,81,2,203
91256,True,3,73,74,51,6,204
216518,False,2,71,68,60,5,204
62841,False,3,62,61,81,6,210
37063,True,1,60,64,88,7,219
127809,False,2,77,61,71,9,218
564242,True,2,76,60,63,4,203
782840,True,3,74,75,66,4,219
827847,True,2,76,60,69,6,211
133019,True,3,66,74,61,0,201
910923,False,3,75,68,74,7,224
617160,True,2,61,77,81,8,227
591167,True,3,65,68,76,5,214
858582,True,3,74,70,61,3,208
387131,False,3,73,78,59,5,215
235166,True,1,77,78,59,10,224
794745,True,3,64,60,79,9,212
288054,True,1,58,64,68,0,190
377035,True,2,76,59,76,8,219
987436,True,1,61,61,76,4,202
587840,False,1,62,68,74,0,204
741547,True,1,68,77,57,0,202
338073,True,2,66,66,89,8,229
986240,True,1,62,72,83,6,223
161938,True,3,75,70,55,2,202
501773,True,2,58,77,76,5,216
825285,False,2,59,71,75,9,214
108728,True,3,60,78,60,3,201
573327,False,1,64,68,67,5,204
459506,True,3,75,69,68,1,213
51489,True,3,60,78,68,3,209
870347,False,2,63,72,84,1,220
694838,False,2,72,61,54,10,197
927743,True,1,73,65,81,7,226
940617,False,2,76,61,79,9,225
651618,True,2,63,62,89,2,216
994090,False,2,72,67,63,4,206
769283,False,3,61,76,49,5,191
819879,False,2,77,65,50,1,193
725224,True,2,62,64,84,7,217
632131,True,3,78,62,56,0,196
967428,True,2,71,72,56,0,199
274534,False,3,70,73,73,3,219
652568,True,2,75,66,75,5,221
117934,True,1,70,78,56,7,211
111300,False,2,67,61,79,7,214
829939,True,1,73,62,70,5,210
965413,False,1,61,68,87,10,226
825654,True,2,77,70,70,7,224
11846,True,3,63,77,63,5,208
431223,False,2,67,70,64,5,206
475190,False,3,75,60,72,7,214
29393,True,2,63,75,70,0,208
795868,True,2,71,76,59,10,216
845563,False,2,76,58,73,6,213
931680,False,1,73,65,60,2,200
850379,True,3,74,67,69,8,218
443524,True,2,61,64,80,7,212
139805,True,3,76,61,68,0,205
858758,False,1,62,65,86,6,219
606964,True,3,61,78,70,7,216
156039,True,3,63,75,78,5,221
72373,True,1,68,65,82,0,215
881135,False,3,64,58,82,7,211
147,True,3,67,72,74,0,213
162871,True,2,73,74,52,7,206
337361,True,1,58,72,70,4,204
428720,True,3,64,74,61,3,202
311196,False,1,73,72,66,5,216
9358,True,3,76,61,85,7,229
467662,True,3,70,67,74,3,214
896278,True,1,65,68,65,3,201
806362,True,2,67,70,74,2,213
811646,False,1,76,70,70,5,221
950028,True,3,74,75,65,7,221
356025,True,3,77,69,64,1,211
219930,False,3,60,70,68,10,208
54945,True,2,64,70,63,0,197
140103,True,2,58,64,95,9,226
299309,True,2,71,72,66,2,211
478647,True,3,73,58,73,10,214
923675,True,3,78,67,66,6,217
749226,True,1,60,65,78,5,208
690406,False,3,65,67,63,9,204
720350,True,3,71,77,48,3,199
881931,False,2,66,70,61,1,198
647371,True,1,63,69,87,8,227
529390,True,1,59,64,71,6,200
874394,True,3,60,60,91,9,220
511171,False,1,61,75,57,8,201
7533,False,3,65,61,96,4,226
263544,True,3,75,68,57,4,204
828937,False,2,69,61,68,5,203
780583,True,3,62,73,61,7,203
779399,False,3,69,70,68,4,211
398883,True,2,73,58,66,5,202
393288,True,1,63,72,60,7,202
870671,True,1,74,77,46,8,205
996798,True,2,61,61,91,0,213
92236,True,2,65,69,82,4,220
282142,True,1,63,78,64,8,213
870420,True,2,77,58,79,4,218
701892,True,3,76,74,60,0,210
257569,True,1,59,65,89,4,217
833812,True,2,58,61,93,6,218
9278,True,3,76,64,81,1,222
787748,True,1,70,69,58,2,199
572511,True,3,58,65,75,5,203
918900,True,2,67,69,54,8,198
361070,True,2,76,64,66,8,214
834279,True,2,64,58,78,3,203
672403,False,3,68,63,69,4,204
510130,True,2,65,75,69,5,214
241628,False,2,78,76,57,0,211
729599,False,1,73,60,74,8,215
249066,False,1,59,77,52,8,196
941913,True,1,74,59,68,6,207
486595,True,1,68,65,63,9,205
980337,True,1,73,58,61,3,195
596797,True,1,72,58,73,4,207
463791,True,3,71,76,64,0,211
453623,True,1,61,70,77,7,215
326029,True,1,63,58,91,9,221
70052,False,1,69,74,62,5,210
761268,True,2,76,77,52,5,210
453929,False,3,75,63,54,6,198
783804,True,3,73,66,80,5,224
230851,True,3,65,69,67,1,202
173993,True,2,58,67,71,7,203
777259,True,2,76,71,51,4,202
16449,True,2,73,74,51,4,202
379479,False,1,64,60,71,9,204
552080,False,3,72,76,64,8,220
389567,True,3,63,69,85,7,224
473146,True,3,70,78,58,7,213
876935,False,2,75,73,61,7,216
224602,True,2,65,72,54,7,198
619797,True,2,60,68,64,4,196
72026,True,2,65,62,68,3,198
892246,True,1,67,78,55,9,209
25632,True,3,70,77,45,2,194
913256,True,2,69,77,72,6,224
990016,True,3,63,64,70,0,197
465680,True,2,69,59,60,6,194
722124,True,3,73,74,56,1,204
953678,False,2,66,78,78,6,228
395139,True,1,64,76,53,10,203
609488,True,3,64,60,66,2,192
493072,True,3,66,62,82,4,214
566586,True,3,62,78,68,8,216
215495,True,1,67,61,94,10,232
862662,True,2,70,78,55,8,211
622847,False,3,76,76,68,6,226
368967,False,3,73,73,66,0,212
573056,True,1,63,58,97,7,225
775305,True,3,59,74,73,9,215
252318,True,3,65,59,77,10,211
326350,True,1,77,71,69,6,223
175408,True,3,71,71,56,10,208
51274,False,1,58,67,97,4,226
831922,True,1,72,68,52,1,193
365856,True,3,77,72,49,4,202
432241,False,2,76,69,54,8,207
198350,True,2,62,69,88,10,229
619266,False,2,72,74,63,4,213
531299,False,2,73,64,72,10,219
844848,True,1,76,70,64,4,214
510651,True,2,65,63,71,3,202
59225,True,1,74,63,58,7,202
377039,True,3,68,71,66,3,208
777218,True,3,64,67,63,9,203
370781,True,3,77,59,71,1,208
390154,True,1,70,73,50,6,199
954711,True,3,68,77,74,1,220
410842,True,2,68,70,68,10,216
747140,True,2,73,77,45,7,202
295549,False,3,59,61,85,5,210
497233,True,2,69,66,76,1,212
73726,True,2,58,71,79,7,215
388512,True,2,78,70,61,0,209
558489,True,2,77,64,62,4,207
292212,True,2,69,77,75,1,222
640370,False,3,63,61,86,1,211
70146,True,1,68,61,88,10,227
118484,True,1,66,71,76,10,223
837549,False,1,61,74,75,0,210
556870,True,3,69,69,60,6,204
506463,False,2,68,72,60,3,203
150172,False,1,63,73,60,2,198
828276,False,2,72,77,63,3,215
881783,True,2,74,75,67,0,216
616490,True,2,61,66,85,9,221
579831,True,2,62,78,54,0,194
164261,True,3,71,65,81,8,225
426615,False,1,59,78,85,6,228
596478,True,1,63,59,93,2,217
436890,False,2,77,72,58,8,215
915255,True,1,75,76,38,7,196
232461,False,2,60,72,61,3,196
877546,True,1,65,64,84,3,216
435135,True,3,68,70,84,5,227
288701,True,1,78,76,54,2,210
82776,True,1,64,78,73,9,224
371059,True,1,76,78,44,9,207
966871,True,3,63,58,73,0,194
239864,True,2,58,61,84,1,204
964095,True,3,67,68,60,0,195
797419,False,2,67,61,81,8,217
998287,False,3,70,63,68,5,206
144654,True,2,61,65,67,10,203
296212,True,3,67,74,61,0,202
656075,True,2,76,68,67,4,215
410776,False,3,72,65,62,9,208
332508,True,2,61,58,86,2,207
525421,True,1,65,78,58,1,202
97570,True,3,72,72,64,8,216
123160,True,2,60,76,77,7,220
367132,True,2,62,68,55,6,191
59931,True,3,69,65,88,2,224
847077,False,3,59,78,56,6,199
702125,True,1,58,61,95,2,216
80242,True,3,74,69,67,1,211
811101,True,1,66,71,75,7,219
682846,True,3,73,58,76,2,209
824711,True,1,73,61,82,1,217
438980,True,1,68,63,83,0,214
211139,True,1,74,60,71,4,209
13886,False,2,65,77,70,2,214
492341,True,2,58,70,91,10,229
532298,True,1,73,66,77,7,223
208395,False,3,78,68,67,8,221
635702,False,1,75,76,53,2,206
896077,True,1,74,72,64,9,219
729557,True,3,77,61,69,10,217
20240,True,2,66,74,57,0,197
72065,False,1,78,64,57,10,209
971999,True,2,74,74,45,9,202
994799,True,2,66,67,60,9,202
794543,True,1,73,70,69,4,216
941999,False,1,67,66,79,10,222
137487,True,2,78,62,58,8,206
529949,False,3,67,73,51,10,201
737205,True,1,71,77,58,5,211
826841,True,1,71,77,65,0,213
111912,False,2,59,58,78,3,198
34297,True,3,78,72,47,5,202
889031,True,3,59,66,92,5,222
820639,True,2,66,60,67,10,203
413718,True,2,64,63,87,3,217
438825,True,3,78,73,35,2,188
110318,False,1,75,58,68,9,210
418754,False,1,63,64,83,3,213
230641,True,2,76,76,54,4,210
323836,True,3,70,70,65,9,214
69015,True,3,74,77,66,1,218
498201,False,1,77,70,41,9,197
119974,True,1,68,60,62,8,198
771835,False,1,71,69,69,6,215
952307,True,2,70,64,79,1,214
151014,False,2,75,71,60,6,212
684037,False,3,69,73,60,10,212
680521,True,2,64,68,59,0,191
112388,True,2,64,58,100,2,224
245124,False,3,64,73,64,10,211
107667,True,2,70,70,54,2,196
35710,True,2,72,58,85,0,215
310718,False,1,76,75,66,1,218
348084,True,3,64,63,72,10,209
134740,True,1,74,59,67,4,204
431014,True,2,64,68,83,0,215
476428,True,1,67,72,69,4,212
851783,True,1,69,69,54,0,192
498443,True,1,65,78,51,8,202
699429,True,2,78,64,56,4,202
314154,False,3,63,77,52,10,202
489812,False,1,69,77,72,3,221
542058,True,3,67,71,80,8,226
398395,False,2,75,68,53,3,199
706312,True,2,59,78,73,9,219
821637,True,1,68,70,74,4,216
434043,False,2,61,62,75,8,206
840692,True,3,65,72,70,6,213
644694,True,1,68,69,58,7,202
721685,True,2,77,70,61,10,218
342277,True,3,74,72,56,10,212
228462,False,3,66,65,66,10,207
39854,True,1,71,71,51,8,201
307508,False,1,74,59,85,1,219
335207,True,2,69,65,84,3,221
300105,True,3,73,71,58,8,210
290325,True,2,59,58,96,6,219
415208,True,2,75,58,55,5,193
