id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
194853,True,3,85,83,88,7,263
330204,True,4,91,83,72,10,256
988301,True,1,85,77,78,7,247
515865,False,3,86,92,86,9,273
203979,False,1,92,74,82,4,252
231187,False,3,93,93,71,5,262
120715,False,3,77,87,84,8,256
722267,True,4,79,80,93,0,252
893054,True,1,82,87,78,4,251
718455,True,2,81,94,66,0,241
780643,True,3,82,80,85,0,247
908759,True,4,78,92,71,9,250
235845,True,1,90,87,59,1,237
355166,False,2,90,87,66,8,251
525326,False,4,94,82,87,4,267
611278,False,2,87,76,82,2,247
769313,True,2,75,82,88,4,249
980499,False,3,87,90,92,5,274
388279,True,3,94,77,89,5,265
203671,False,4,74,91,91,0,256
681236,True,3,91,90,79,6,266
963803,True,4,86,77,100,5,268
420853,True,1,88,77,78,1,244
659565,True,3,74,76,100,7,257
647556,True,2,77,91,90,4,262
734517,False,1,81,79,91,2,253
313710,False,3,88,80,100,3,271
714540,True,1,75,74,100,5,254
201170,False,2,81,93,68,0,242
488775,True,3,80,85,87,6,258
137998,False,4,93,75,92,4,264
313214,True,3,75,85,100,1,261
870619,True,3,75,92,100,10,277
609896,True,1,80,80,100,10,270
69905,True,3,76,91,100,4,271
979100,True,3,83,77,90,0,250
411377,True,3,89,92,76,9,266
462456,False,3,89,79,75,10,253
73786,True,2,84,91,70,9,254
700166,True,3,82,79,100,4,265
101832,True,1,77,75,93,2,247
408258,True,3,91,84,77,7,259
756559,True,1,79,82,97,9,267
251544,True,3,94,93,81,6,274
483026,True,1,82,89,69,10,250
47129,True,4,94,85,91,0,270
1548,False,4,82,93,93,3,271
284049,True,2,78,86,84,5,253
190256,False,4,77,78,100,5,260
469139,True,2,83,79,96,1,259
700541,True,1,79,80,87,7,253
436479,True,4,77,79,88,10,254
65096,True,4,77,83,100,4,264
403529,True,3,77,81,87,9,254
85154,True,3,74,89,87,5,255
457686,True,3,88,79,80,8,255
47306,True,2,82,80,93,9,264
318635,True,1,82,74,100,0,256
151209,False,4,80,94,76,9,259
364246,True,2,85,93,77,0,255
426161,True,3,76,80,83,9,248
998671,True,4,84,83,97,1,265
58862,True,1,83,83,76,10,252
414560,False,1,91,85,86,0,262
309392,False,2,86,92,57,9,244
670486,True,4,90,89,84,3,266
459924,True,3,75,86,84,6,251
372545,True,2,84,81,75,2,242
205167,True,2,85,77,100,9,271
804414,True,4,83,92,90,3,268
979108,False,4,94,85,61,9,249
679117,True,1,89,83,76,7,255
191387,True,1,80,80,93,10,263
742799,True,2,88,91,80,0,259
912259,False,2,80,86,85,2,253
712310,False,4,89,89,77,1,256
867199,True,4,85,84,90,4,263
395170,True,3,94,92,71,1,258
463793,True,3,92,89,73,9,263
463583,True,4,75,75,97,2,249
82014,False,3,90,91,79,2,262
875244,True,1,92,77,69,8,246
293924,True,2,87,90,76,8,261
671196,False,4,77,88,76,2,243
640090,True,3,94,75,73,0,242
227985,False,1,75,85,100,10,270
470555,True,3,75,84,87,5,251
906860,True,3,79,75,94,6,254
863782,True,3,78,92,72,10,252
741414,True,3,75,85,89,0,249
127342,True,3,88,84,93,6,271
666932,True,3,82,78,99,1,260
595953,True,2,91,92,82,6,271
910768,True,2,93,79,97,0,269
224925,True,2,88,76,85,7,256
610120,False,2,88,80,72,2,242
478801,True,4,74,81,96,4,255
888921,True,4,76,81,99,7,263
300772,True,1,84,92,72,2,250
843596,False,2,79,78,100,8,265
129666,True,3,77,93,94,1,265
364219,True,2,78,74,100,5,257
581405,False,3,91,84,67,5,247
778376,True,3,74,80,96,7,257
730316,True,1,83,91,71,1,246
344838,True,3,88,85,89,1,263
481596,True,2,83,78,88,2,251
506998,True,4,74,79,82,4,239
164861,True,2,77,89,92,3,261
18095,True,2,77,87,75,7,246
621893,True,4,82,77,82,2,243
345863,False,3,76,74,96,9,255
241877,True,4,89,74,83,6,252
114670,True,2,86,77,81,3,247
817101,True,2,83,91,72,10,256
857048,True,4,92,84,69,7,252
529137,True,3,78,94,91,0,263
737817,False,2,87,81,97,10,275
590060,True,2,90,82,69,4,245
856013,False,4,94,93,59,10,256
240773,True,1,94,91,54,4,243
617226,False,2,80,74,100,10,264
923033,True,2,80,94,85,1,260
258417,False,4,74,94,75,6,249
470910,True,3,76,76,100,5,257
26488,False,3,82,91,92,3,268
27659,True,1,87,81,97,0,265
170799,False,2,86,94,60,2,242
806731,True,1,92,75,76,2,245
125174,True,2,83,78,97,0,258
300644,True,1,94,83,64,6,247
137479,True,4,89,87,79,4,259
771863,True,4,75,74,100,8,257
258055,False,1,82,83,92,9,266
653459,True,1,77,81,99,5,262
327121,True,1,75,90,95,0,260
415624,True,3,88,86,87,4,265
465906,True,1,84,94,66,1,245
939455,True,2,93,76,73,2,244
990363,True,3,86,90,81,2,259
788247,True,1,85,75,96,9,265
956264,False,3,83,90,72,7,252
131642,True,1,80,80,100,4,264
465513,True,3,89,77,68,3,237
757992,True,3,74,74,100,10,258
852161,True,1,84,79,98,8,269
106521,False,3,91,85,74,3,253
81558,False,2,92,86,65,8,251
311028,True,2,84,90,69,3,246
225859,True,2,76,86,90,0,252
373392,False,3,81,76,89,5,251
330373,False,2,85,83,77,6,251
291261,False,3,81,77,89,4,251
422464,False,1,89,79,69,3,240
50672,True,1,75,86,88,2,251
411977,True,1,86,92,58,1,237
139630,True,3,82,81,83,0,246
715395,False,1,75,93,85,9,262
76088,True,1,76,90,92,0,258
138528,False,1,74,79,100,7,260
122767,False,1,85,90,69,0,244
364612,False,1,75,83,95,2,255
198821,True,1,93,78,87,8,266
468169,True,2,88,80,74,9,251
726782,True,1,77,81,92,4,254
342795,True,3,92,82,72,3,249
544092,True,1,79,91,98,6,274
926700,True,3,92,89,85,9,275
644240,False,3,75,78,87,8,248
138652,True,1,92,76,76,1,245
928626,True,2,87,85,94,7,273
486256,True,1,94,84,83,7,268
251062,True,3,76,81,86,6,249
235112,False,3,86,90,82,10,268
720380,True,1,85,77,99,8,269
319152,True,3,78,90,88,8,264
2143,True,1,90,81,63,10,244
725756,True,3,79,85,85,8,257
897054,True,1,93,86,82,1,262
64391,True,2,82,78,91,0,251
255032,True,2,83,76,91,9,259
349626,True,3,93,92,81,3,269
583506,True,2,89,75,92,4,260
321606,True,3,94,84,83,7,268
928976,True,3,93,93,73,10,269
41282,False,1,93,84,83,7,267
164912,False,1,76,79,100,1,256
161505,True,1,74,84,94,1,253
662904,True,1,78,89,72,5,244
755430,True,1,79,84,100,2,265
963675,False,3,82,76,89,10,257
653800,True,3,87,80,86,10,263
717090,True,3,88,92,80,5,265
300354,True,1,92,90,79,9,270
312187,True,1,81,78,88,5,252
515738,False,2,81,79,76,8,244
402866,True,2,93,91,60,1,245
977238,True,3,80,79,86,8,253
932413,True,2,80,80,83,7,250
180495,True,3,89,87,66,6,248
30676,True,1,80,75,90,1,246
589693,True,1,85,81,71,0,237
569539,True,1,78,85,93,1,257
671700,False,3,77,76,100,8,261
639508,True,3,75,83,81,5,244
458293,True,3,93,80,75,9,257
811835,True,2,94,75,72,6,247
243119,True,2,92,83,87,4,266
827701,True,1,76,84,98,4,262
419723,False,1,80,77,92,10,259
882148,False,2,88,88,75,3,254
204954,True,3,80,77,100,6,263
267068,False,3,85,94,75,0,254
562049,True,2,80,88,82,2,252
994733,True,2,79,86,81,9,255
464839,True,1,88,87,89,9,273
875184,True,3,86,74,100,2,262
617296,True,1,86,94,73,8,261
428740,True,3,91,90,73,8,262
275747,True,2,76,84,97,2,259
345190,True,3,74,87,77,6,244
843807,True,3,78,90,77,2,247
595869,False,1,81,93,78,8,260
247932,True,3,84,84,76,5,249
393631,True,1,74,82,86,7,249
856444,True,2,86,88,77,7,258
395583,True,1,77,90,77,1,245
107736,False,2,83,80,84,8,255
109502,True,2,79,87,97,10,273
384106,True,1,76,88,87,10,261
137200,False,2,88,83,86,10,267
831257,True,1,74,81,90,3,248
477471,True,1,79,83,96,1,259
419663,True,1,89,76,87,5,257
5969,True,3,80,77,85,0,242
125623,True,3,89,82,95,9,275
790053,True,1,78,79,86,7,250
843533,True,1,94,80,92,0,266
56963,False,2,84,81,79,1,245
533115,True,1,85,87,73,9,254
329728,True,3,89,77,82,4,252
609040,False,3,88,78,98,3,267
74131,True,3,91,84,84,7,266
258526,False,1,90,84,82,6,262
125917,True,1,79,89,77,2,247
307091,False,1,91,86,67,1,245
502292,True,3,87,82,69,2,240
126599,True,1,80,89,82,0,251
256099,False,2,85,94,60,10,249
671402,True,2,85,76,91,7,259
739060,True,3,76,89,75,4,244
706085,True,3,76,84,94,7,261
855127,False,1,80,75,86,3,244
877566,False,1,92,88,86,8,274
97099,False,1,77,87,92,4,260
801550,True,2,78,93,85,10,266
864054,True,3,91,76,77,4,248
992107,False,1,78,80,93,9,260
315194,True,2,84,88,89,0,261
666981,True,3,76,90,96,6,268
159005,True,2,82,76,100,7,265
342921,True,3,78,77,90,1,246
327556,True,3,85,77,77,1,240
384500,False,2,87,81,80,1,249
399639,True,3,82,94,79,4,259
287824,False,1,90,78,82,10,260
75013,True,2,94,74,69,9,246
28448,False,3,91,88,55,7,241
528730,True,3,86,78,81,5,250
550668,True,2,90,88,84,5,267
835505,True,2,88,91,81,6,266
449114,False,2,81,86,98,4,269
885216,False,2,93,90,78,6,267
236437,True,3,88,84,97,2,271
921729,False,1,90,82,66,6,244
508891,True,3,80,75,85,8,248
233472,True,2,87,74,81,6,248
796461,False,3,85,84,76,2,247
833086,False,1,75,89,86,3,253
689169,True,2,94,80,71,6,251
974679,True,3,84,81,88,2,255
611318,True,2,86,80,81,7,254
255237,True,3,81,87,90,5,263
617483,True,2,92,91,74,6,263
18929,True,1,78,81,100,1,260
861649,True,2,88,81,65,3,237
657526,True,2,93,91,57,10,251
326386,False,1,79,76,100,10,265
168132,True,1,75,82,89,2,248
393567,True,2,80,82,100,4,266
3461,False,3,89,91,58,0,238
180937,True,1,82,94,79,6,261
46446,True,2,89,92,56,6,243
980964,True,2,94,90,54,2,240
655320,True,2,86,86,89,2,263
519729,True,1,89,83,77,5,254
408072,True,1,78,88,80,10,256
589046,False,3,78,78,100,5,261
281541,True,1,76,74,83,3,236
832394,True,3,93,77,90,1,261
276980,False,2,93,92,78,2,265
374565,True,1,87,82,83,5,257
729596,False,1,77,74,100,0,251
959708,False,1,81,87,89,7,264
547718,True,1,77,87,76,8,248
700605,True,1,94,80,85,7,266
433022,True,1,77,92,89,1,259
472192,True,1,75,89,91,2,257
105059,True,3,82,74,85,10,251
808230,True,1,94,78,90,7,269
352593,True,3,75,93,81,10,259
244573,False,3,86,82,96,6,270
247685,True,1,80,80,98,5,263
392254,True,3,89,88,78,10,265
57381,True,3,94,89,71,3,257
696781,False,2,80,79,96,2,257
961665,False,3,86,82,71,6,245
137262,True,2,88,84,78,1,251
59319,False,3,85,77,81,9,252
563646,False,2,74,81,100,0,255
133192,True,2,92,90,60,8,250
281031,True,1,75,79,98,4,256
682174,False,3,77,92,80,4,253
667349,False,1,83,87,93,2,265
961992,True,2,87,74,100,7,268
595351,True,1,87,94,82,1,264
210875,True,2,86,82,73,3,244
115004,True,1,87,91,60,6,244
18851,True,3,88,80,88,6,262
5455,True,1,77,90,87,8,262
963104,True,2,90,76,88,4,258
536231,True,1,93,90,66,2,251
90630,False,2,88,91,60,3,242
849863,False,3,87,74,88,4,253
556102,False,2,93,92,52,8,245
687857,True,2,94,77,68,10,249
615890,True,2,74,81,86,3,244
209232,False,2,92,81,64,9,246
418583,False,2,85,84,81,8,258
875462,False,3,87,76,83,4,250
2986,True,2,74,76,89,6,245
817914,True,2,79,89,98,10,276
579698,True,2,79,80,82,3,244
79453,True,1,83,78,92,4,257
572932,False,1,76,85,100,10,271
94023,True,3,87,88,66,9,250
646549,False,3,90,75,70,9,244
279206,True,1,84,92,76,4,256
79430,True,2,92,79,83,7,261
96891,True,3,82,80,86,8,256
162880,True,3,91,86,76,9,262
369188,True,3,82,91,76,6,255
869656,True,1,82,91,77,3,253
208848,True,1,85,94,84,2,265
62750,True,1,89,85,81,0,255
805316,True,3,79,93,88,3,263
237007,False,1,75,84,98,2,259
802565,True,1,76,74,97,7,254
937969,True,2,75,76,100,2,253
93453,True,3,89,93,56,9,247
605990,True,2,93,85,74,5,257
864649,True,3,81,82,77,9,249
494637,True,1,86,91,73,7,257
436019,True,2,79,77,94,1,251
198613,True,1,80,90,91,0,261
926379,True,1,76,74,100,3,253
52567,False,1,76,76,98,0,250
342841,True,3,81,93,78,9,261
883025,False,1,91,93,71,8,263
84625,True,3,75,79,100,0,254
961456,True,1,84,91,91,6,272
862255,False,3,90,75,97,5,267
306663,False,1,76,85,85,8,254
63009,True,3,74,91,86,4,255
899564,False,3,74,76,98,6,254
308474,True,1,92,76,76,7,251
575322,False,3,77,90,81,8,256
227984,False,3,93,84,66,5,248
802167,True,3,77,88,97,1,263
483987,True,1,94,80,76,9,259
324111,False,3,79,83,97,6,265
624837,True,2,75,76,89,8,248
952568,False,3,76,76,99,7,258
625283,False,3,81,76,79,9,245
360954,False,1,77,88,84,0,249
291702,True,1,76,78,91,8,253
747938,True,1,86,77,91,3,257
780346,True,2,76,88,82,0,246
478815,True,1,83,89,67,1,240
201418,True,2,82,91,74,0,247
377325,False,3,77,79,86,1,243
843883,False,1,79,75,100,5,259
567303,True,1,93,81,74,5,253
156627,True,1,85,94,80,6,265
607336,False,3,86,92,82,9,269
66973,False,1,85,79,80,8,252
823093,True,1,77,83,81,2,243
558084,True,1,82,87,96,5,270
374636,True,2,84,78,88,3,253
719312,True,3,77,74,100,0,251
521139,True,1,81,75,100,1,257
863693,True,2,78,88,94,1,261
667614,True,1,88,76,75,0,239
786782,True,1,91,74,75,1,241
742079,True,2,85,81,80,2,248
501381,True,2,93,80,86,3,262
355302,True,1,77,91,81,6,255
759462,True,2,90,94,64,1,249
635620,True,1,82,75,100,3,260
948117,False,3,77,90,92,8,267
438350,True,3,91,92,51,3,237
587061,False,2,74,90,91,1,256
216783,True,2,86,78,100,6,270
172238,True,3,80,83,89,5,257
8981,True,1,74,93,85,8,260
678641,True,2,93,76,68,5,242
474388,True,3,88,76,97,10,271
307430,True,1,87,75,82,1,245
215658,False,2,76,86,86,10,258
276150,False,2,83,89,94,0,266
759270,False,3,75,92,84,1,252
200494,True,3,89,84,65,10,248
20561,True,3,93,93,51,9,246
85638,True,3,92,91,73,0,256
117524,True,1,88,86,76,6,256
568936,True,3,88,83,88,2,261
12357,True,3,75,85,88,3,251
52299,True,2,77,93,95,6,271
43041,True,2,79,85,77,8,249
928998,True,2,88,75,87,4,254
991665,True,3,89,80,80,6,255
588856,True,3,92,86,75,10,263
804529,True,3,76,76,100,5,257
862477,False,3,89,76,85,8,258
239882,True,2,79,87,80,6,252
531311,False,2,79,92,79,7,257
972081,True,3,83,90,76,1,250
406759,True,2,76,87,90,7,260
287487,False,2,92,76,99,3,270
906317,True,3,79,76,100,8,263
50869,False,1,79,82,86,6,253
80449,True,1,88,79,98,1,266
76337,False,1,84,90,80,7,261
274208,True,1,87,85,84,8,264
599425,True,1,90,79,71,0,240
670361,True,3,84,87,85,8,264
19372,False,1,76,78,100,8,262
303728,True,1,80,83,100,9,272
666029,False,3,89,91,88,6,274
586415,False,3,82,80,96,10,268
471957,True,3,80,80,78,2,240
920815,False,2,86,74,94,2,256
237379,True,2,92,85,76,0,253
657897,True,1,92,88,66,8,254
232275,False,2,93,93,50,4,240
276799,True,3,76,90,99,2,267
735894,True,3,75,82,94,9,260
994827,True,3,88,91,62,3,244
72172,False,2,93,91,78,6,268
380760,False,1,94,74,72,0,240
791459,True,1,86,88,76,8,258
307046,True,3,79,94,63,6,242
511485,True,2,88,84,79,5,256
257762,True,3,78,83,78,9,248
510770,True,1,77,85,77,6,245
605177,True,1,94,94,57,1,246
73127,True,2,78,85,95,3,261
658552,False,2,80,84,100,2,266
277948,True,1,87,76,97,0,260
433275,False,3,84,81,97,7,269
77668,True,2,79,90,90,2,261
216208,True,1,93,89,85,6,273
197726,True,1,86,88,72,5,251
669162,True,1,90,90,80,9,269
999534,False,3,87,81,95,8,271
663983,True,2,79,88,90,4,261
713787,False,3,75,90,88,0,253
486001,True,1,78,83,90,1,252
160488,True,3,75,78,100,0,253
744499,True,1,84,86,92,9,271
164112,True,1,79,77,100,6,262
604823,True,3,75,82,91,3,251
82157,False,1,76,84,88,1,249
315435,True,1,79,94,87,9,269
858087,True,3,77,92,98,9,276
624696,True,1,76,87,96,6,265
370351,True,3,87,91,66,9,253
86103,True,3,89,86,72,8,255
378332,True,3,94,74,76,5,249
482269,True,3,87,87,73,1,248
773470,True,1,84,91,57,9,241
580322,True,2,86,74,100,7,267
932581,True,3,78,81,100,4,263
438909,True,3,83,83,98,2,266
990083,False,2,78,89,91,9,267
754275,True,2,84,77,100,4,265
721980,True,3,88,92,77,10,267
811597,False,2,78,88,87,0,253
1387,False,2,86,89,67,9,251
134534,False,2,76,74,100,6,256
580943,False,3,78,82,100,9,269
414097,True,1,87,82,89,4,262
504508,True,2,81,81,100,4,266
29894,False,2,83,76,85,9,253
415698,True,2,88,80,89,7,264
788200,True,3,82,77,100,4,263
135001,True,3,90,82,75,8,255
700327,False,3,82,75,100,0,257
566877,True,1,75,74,89,4,242
5302,True,2,85,93,87,6,271
18171,True,2,89,79,77,9,254
451574,True,1,91,75,90,3,259
985250,True,1,78,75,100,7,260
358493,False,2,74,82,82,0,238
958380,True,3,85,78,92,10,265
423529,False,3,77,79,84,9,249
141164,False,2,82,81,96,1,260
187597,False,2,76,77,92,5,250
414979,True,3,75,75,90,4,244
623232,False,3,77,75,89,2,243
671494,False,3,83,85,77,9,254
352525,False,3,85,91,64,8,248
292541,True,3,93,79,69,5,246
130852,True,3,76,84,81,8,249
12493,True,1,94,92,53,3,242
544821,True,2,91,80,72,1,244
851211,False,3,82,87,90,8,267
109860,True,3,76,76,89,2,243
101508,True,1,78,81,100,2,261
65798,True,2,93,84,90,7,274
361662,True,2,90,82,89,6,267
869626,False,2,94,76,72,7,249
199816,True,1,74,78,96,10,258
604436,True,2,87,88,75,3,253
509761,False,1,90,83,78,9,260
349971,False,3,87,78,78,3,246
398573,True,1,94,86,80,7,267
85711,False,1,85,78,100,5,268
186596,False,2,75,89,76,8,248
711440,True,3,78,77,100,9,264
39802,False,3,86,86,97,7,276
451818,False,1,83,88,76,5,252
388760,True,3,85,76,93,8,262
455400,True,3,79,87,100,10,276
987446,True,2,81,90,90,3,264
145308,True,2,92,91,75,6,264
409045,True,2,74,90,71,4,239
808730,False,2,92,94,65,10,261
425224,True,2,92,92,68,10,262
654941,False,1,94,74,79,8,255
138739,True,2,85,91,81,4,261
752267,True,1,76,86,92,9,263
161021,False,2,91,93,64,5,253
167288,False,1,84,74,100,4,262
971398,True,3,83,79,80,0,242
238810,False,3,79,87,77,10,253
822298,False,3,84,80,83,7,254
162168,True,2,92,77,86,8,263
432546,True,1,79,84,92,3,258
489113,False,2,87,80,78,0,245
962494,True,3,75,86,86,3,250
987469,True,3,89,87,69,7,252
439894,True,2,88,94,63,7,252
447791,True,2,78,81,92,2,253
524386,True,3,79,89,66,9,243
140577,True,3,84,81,93,10,268
539842,False,1,92,87,76,9,264
980341,True,3,88,90,69,10,257
286225,True,1,88,75,99,3,265
218030,True,3,93,87,65,9,254
156926,False,1,85,86,79,9,259
875734,True,1,92,75,97,10,274
850751,True,3,77,85,100,3,265
171741,True,3,87,94,78,5,264
170606,True,2,90,91,89,2,272
174894,True,3,91,93,67,8,259
526466,True,1,84,84,83,0,251
906524,True,3,75,77,85,0,237
836678,True,2,91,86,67,7,251
898113,False,2,87,91,66,3,247
197362,True,3,93,77,88,1,259
373405,True,2,87,88,70,7,252
784372,False,3,82,93,62,10,247
728314,True,3,92,88,89,5,274
714649,False,3,82,86,92,4,264
100819,True,3,81,94,76,3,254
784799,True,3,86,91,72,10,259
472684,True,3,82,82,90,2,256
36389,True,1,76,84,100,6,266
665941,False,1,90,74,85,10,259
899440,True,1,74,88,100,6,268
641521,True,2,94,84,60,10,248
167671,True,2,92,93,72,2,259
560707,True,1,90,80,81,6,257
443470,False,1,83,77,100,6,266
142489,True,3,92,84,66,6,248
452372,True,1,91,88,69,1,249
439935,False,2,86,82,79,10,257
762854,True,1,76,93,71,3,243
148626,True,3,77,89,83,9,258
692757,True,2,76,75,100,7,258
127885,True,1,84,92,70,4,250
536142,True,3,77,83,90,5,255
773387,True,1,78,92,85,1,256
9325,False,3,75,93,99,3,270
312817,False,2,78,79,93,8,258
370161,True,2,77,74,99,10,260
514950,True,2,81,88,78,0,247
532231,True,2,88,88,90,5,271
142300,True,2,81,90,74,9,254
710786,True,3,93,85,66,4,248
534352,True,3,93,82,62,2,239
341151,True,1,90,84,91,4,269
502603,True,1,75,79,87,7,248
779178,True,1,75,76,100,3,254
27765,False,3,93,78,75,2,248
352982,True,2,88,76,77,5,246
120086,True,3,83,91,72,5,251
110792,True,3,90,93,68,9,260
390279,True,1,75,86,93,1,255
259269,True,3,92,74,98,5,269
656379,True,3,90,89,84,8,271
892700,True,1,86,77,93,6,262
387279,True,3,75,88,100,3,266
763042,True,1,84,92,72,6,254
293215,False,2,76,84,100,5,265
159689,True,3,86,82,87,5,260
844432,True,1,80,89,77,9,255
831434,True,2,82,83,94,5,264
394668,True,1,90,74,80,6,250
789616,True,1,91,93,68,9,261
834747,True,3,90,80,88,3,261
432132,True,2,82,79,94,9,264
692014,True,3,79,93,81,8,261
385696,False,3,74,87,99,0,260
920906,True,3,89,90,59,9,247
821939,True,1,74,81,84,0,239
584613,False,3,86,93,78,4,261
824258,True,3,90,82,79,4,255
86382,True,1,87,88,67,5,247
819972,True,3,83,90,98,2,273
324256,True,3,83,78,100,0,261
628212,True,1,78,81,85,0,244
651159,True,2,92,77,83,5,257
690835,False,2,87,94,72,8,261
48220,True,1,92,85,79,1,257
31895,True,2,76,74,96,1,247
474638,True,2,75,80,100,3,258
662602,True,2,84,75,97,4,260
289535,False,1,77,74,98,2,251
649976,False,1,81,80,97,9,267
685142,False,1,87,84,80,10,261
187747,True,2,86,77,93,9,265
382717,True,2,77,94,77,3,251
647616,True,3,88,83,77,1,249
866427,True,3,85,85,100,2,272
437770,True,3,87,89,78,6,260
830241,True,1,75,82,78,6,241
837884,True,3,82,87,69,6,244
785085,False,2,76,77,92,4,249
645846,True,1,78,85,100,7,270
978991,True,1,81,82,78,0,241
706640,True,3,89,75,94,9,267
314703,True,3,84,84,72,10,250
489512,True,1,83,85,69,8,245
42597,False,3,83,77,80,6,246
777650,True,2,79,90,75,3,247
17395,True,2,86,78,99,9,272
721599,True,2,80,93,88,5,266
868066,True,2,85,87,68,7,247
135355,True,1,87,88,81,8,264
171790,False,3,75,82,83,3,243
259436,True,2,86,84,73,0,243
700724,True,2,88,89,80,0,257
54298,True,1,76,86,80,4,246
440906,False,3,83,87,86,10,266
205190,False,3,74,75,95,5,249
259744,True,2,93,87,65,10,255
98547,False,1,88,94,66,4,252
722760,True,3,92,91,79,7,269
13663,True,2,91,93,67,6,257
183931,False,3,90,80,96,5,271
831699,True,3,76,81,86,0,243
191277,True,1,86,78,99,6,269
924229,True,1,78,82,99,6,265
163987,False,1,79,75,100,9,263
420106,True,1,82,94,66,4,246
9600,True,3,88,77,73,7,245
305233,True,3,74,81,100,1,256
188753,True,2,91,80,83,7,261
615240,True,1,90,74,72,10,246
822659,False,1,86,76,80,3,245
968722,True,3,88,78,75,10,251
120786,True,2,79,94,68,8,249
188724,False,3,83,84,92,9,268
778481,True,2,87,84,77,5,253
133937,True,1,90,82,82,8,262
369080,True,2,83,86,93,8,270
223085,False,2,85,84,100,4,273
306544,False,1,79,82,100,6,267
29903,True,1,81,83,83,5,252
228684,True,2,78,74,93,0,245
743823,True,2,89,76,100,2,267
373268,False,2,78,83,99,8,268
107783,True,1,87,91,79,9,266
967844,True,1,90,84,85,0,259
689329,True,2,86,79,100,9,274
161939,True,3,91,83,66,7,247
204671,True,3,84,91,78,7,260
268009,False,3,79,81,80,5,245
260970,True,1,94,74,82,7,257
712890,True,2,86,88,76,2,252
866634,True,1,79,80,100,0,259
953259,True,1,81,90,81,1,253
94727,True,2,89,85,89,8,271
115728,True,2,76,94,78,5,253
507449,True,2,90,91,77,4,262
694113,True,2,79,81,100,10,270
536267,True,3,75,87,97,5,264
330737,True,3,76,89,85,0,250
557515,True,3,81,93,73,5,252
663090,True,2,83,78,100,2,263
348625,False,1,86,89,59,4,238
385273,False,2,90,77,94,1,262
482519,True,3,88,79,88,7,262
854588,True,2,93,89,63,3,248
77295,False,2,76,93,93,10,272
620981,True,3,80,89,70,3,242
668528,False,2,92,93,64,0,249
89424,True,2,78,81,84,10,253
85140,True,3,87,91,79,3,260
417892,True,3,93,75,80,3,251
423927,False,1,90,88,81,4,263
764118,True,1,83,86,90,10,269
413350,False,3,75,85,96,9,265
625572,True,2,89,76,84,8,257
793074,False,2,90,85,85,7,267
37103,True,1,92,82,68,8,250
427262,True,1,93,74,85,1,253
751177,False,2,76,92,96,6,270
281443,False,1,82,80,81,10,253
802720,False,1,94,80,71,3,248
416276,True,2,84,82,73,3,242
407175,False,3,93,82,92,6,273
676833,True,3,78,86,95,0,259
10758,False,3,82,79,79,1,241
502940,True,1,74,94,83,3,254
652812,True,2,79,82,97,0,258
431368,False,2,77,85,82,4,248
273792,True,3,86,82,91,2,261
326807,True,2,90,78,95,4,267
744814,True,1,77,82,97,9,265
865187,False,2,91,81,82,7,261
102946,False,3,83,82,85,3,253
