id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
708955,False,2,96,83,100,10,289
430785,True,2,100,87,81,5,273
774523,True,2,100,98,94,5,297
282587,True,1,88,86,100,0,274
539405,False,3,86,89,100,6,281
185948,True,1,94,94,100,6,294
390430,False,3,84,96,83,6,269
72746,True,1,87,100,77,9,273
338372,True,2,90,83,100,0,273
149039,True,3,96,97,91,5,289
662301,True,4,95,84,100,0,279
557710,False,4,85,83,100,10,278
994494,False,3,99,89,100,10,298
703786,False,1,87,88,100,5,280
50975,False,4,93,96,92,8,289
516729,True,3,96,90,100,8,294
20178,True,1,100,92,86,1,279
851232,True,3,99,94,85,10,288
853419,False,3,100,100,66,3,269
363030,True,1,83,98,81,3,265
871040,True,3,84,94,100,6,284
230636,True,3,96,100,88,1,285
61361,True,4,84,85,100,1,270
715416,True,2,95,87,93,6,281
884990,True,2,100,96,85,3,284
391032,True,4,86,100,96,7,289
703756,True,3,100,93,75,6,274
509087,True,4,96,86,100,1,283
722665,True,1,83,89,100,4,276
379412,True,3,100,89,80,6,275
630068,True,4,98,100,100,2,300
429993,False,2,95,99,100,8,302
129004,True,4,92,94,85,6,277
656794,False,4,87,90,94,6,277
978310,False,3,93,98,100,9,300
86294,True,2,84,94,96,4,278
851049,False,1,91,86,100,3,280
669320,True,2,100,84,90,4,278
677260,False,3,92,89,100,7,288
653369,True,3,94,92,100,8,294
135816,False,3,94,100,68,8,270
70510,True,3,100,83,96,2,281
15206,True,2,98,88,79,8,273
860621,True,1,98,99,69,7,273
461119,True,3,88,92,96,6,282
431209,True,1,86,100,90,7,283
572531,True,2,100,88,84,7,279
530425,False,3,96,90,100,2,288
634330,True,4,97,88,97,3,285
809666,True,4,94,100,89,10,293
299749,False,4,95,92,80,4,271
557423,True,2,91,93,87,1,272
339762,False,4,100,90,75,8,273
708020,True,2,100,92,97,9,298
187108,False,2,92,93,82,4,271
368173,False,2,96,86,100,6,288
32066,False,2,85,93,100,7,285
901772,False,1,100,100,74,6,280
397449,True,4,86,89,93,4,272
224066,True,4,96,100,91,1,288
847251,True,2,92,86,93,0,271
572980,True,4,100,100,92,1,293
441436,False,4,89,85,100,9,283
684886,True,2,93,98,98,4,293
356097,False,2,100,100,94,0,294
662174,True,4,87,93,100,5,285
682986,False,1,99,100,77,3,279
655353,True,2,100,90,93,6,289
123223,True,3,87,99,85,10,281
791243,False,4,94,84,100,7,285
358145,False,2,85,100,100,4,289
189119,False,4,86,91,96,9,282
768581,True,3,96,100,91,3,290
733018,True,2,89,88,100,5,282
69226,True,3,100,96,85,0,281
217881,False,3,100,89,98,9,296
976177,True,2,91,95,89,0,275
48384,False,1,92,85,97,4,278
993474,False,4,87,91,100,1,279
754164,True,4,83,95,91,7,276
614727,True,4,97,89,100,9,295
55724,True,3,95,88,94,6,283
569423,False,4,87,84,100,5,276
783713,True,1,92,92,95,9,288
3557,True,3,98,94,91,10,293
759255,True,4,84,83,100,4,271
269200,True,4,100,95,82,3,280
829985,True,2,96,100,100,7,303
758272,False,2,98,93,87,7,285
402563,True,4,96,100,99,10,305
511021,False,2,98,90,100,0,288
616607,True,2,95,88,100,7,290
760355,True,1,89,97,88,5,279
832789,True,3,100,100,79,5,284
785621,True,3,99,93,78,7,277
321584,True,3,94,95,76,9,274
300737,False,2,100,100,86,1,287
247612,False,4,100,88,86,10,284
758658,True,4,90,100,92,6,288
262496,False,2,100,85,100,5,290
929273,False,1,96,86,87,6,275
81069,True,2,100,88,84,3,275
452249,True,2,100,99,94,10,303
837758,False,4,100,90,80,1,271
452604,False,2,98,86,88,1,273
111568,True,3,94,93,88,9,284
681788,False,3,96,84,100,9,289
806179,False,4,93,100,87,8,288
222837,True,2,97,100,67,4,268
518533,True,2,100,84,100,6,290
20231,True,3,92,100,80,8,280
908961,True,2,83,100,100,9,292
261706,True,2,91,94,88,2,275
984681,True,3,83,85,100,10,278
402112,False,3,100,97,80,5,282
722342,True,4,87,87,97,5,276
592596,False,3,100,100,84,1,285
308562,True,2,93,97,87,2,279
223387,True,1,93,91,84,0,268
413947,True,2,92,100,87,2,281
108951,False,2,87,92,100,6,285
805301,True,2,85,83,100,6,274
288927,True,3,87,100,90,9,286
691152,True,1,93,100,96,9,298
307056,True,2,100,93,77,9,279
871547,True,3,100,93,78,0,271
898727,False,1,91,85,100,1,277
920955,False,2,100,92,79,0,271
789775,False,2,96,92,89,9,286
767846,False,2,96,97,87,3,283
986238,True,4,92,89,100,4,285
131200,True,1,85,90,100,6,281
976612,False,4,94,90,92,4,280
446190,True,2,95,86,100,0,281
331497,True,1,100,88,92,1,281
877681,True,2,98,96,80,8,282
565133,True,3,97,84,100,1,282
53364,True,3,88,96,100,1,285
290134,True,3,100,91,95,9,295
228593,True,4,88,84,100,7,279
455239,True,1,85,92,100,7,284
211032,True,2,100,93,90,3,286
12399,False,3,91,95,78,5,269
937912,True,3,96,100,73,2,271
506289,False,2,90,94,87,1,272
297093,True,4,100,85,100,8,293
170481,False,1,89,83,100,9,281
551768,True,3,92,85,91,10,278
804601,True,2,90,88,98,0,276
582581,True,4,85,97,89,5,276
985856,True,3,93,100,91,2,286
374515,True,2,95,96,82,3,276
670347,False,1,86,94,92,3,275
459099,True,1,100,87,97,8,292
295859,False,3,94,97,87,7,285
293644,True,2,87,100,97,2,286
780498,False,2,96,99,91,2,288
655398,True,4,100,89,73,6,268
402617,True,4,95,86,100,2,283
17412,True,1,99,86,100,6,291
53359,False,1,96,96,87,7,286
975415,False,2,100,99,83,3,285
711885,True,1,85,100,94,0,279
439735,False,2,83,100,91,3,277
984062,True,2,88,91,100,10,289
687761,True,3,99,85,100,7,291
50466,True,1,95,91,81,10,277
708096,False,1,84,100,84,6,274
576406,True,3,95,92,100,6,293
479295,True,3,100,92,84,8,284
280226,False,4,96,83,95,4,278
941568,True,2,87,97,96,5,285
905511,True,2,97,98,79,5,279
935610,True,2,89,98,100,3,290
173335,False,3,100,92,78,9,279
205570,True,4,93,100,85,1,279
495490,True,4,85,91,100,6,282
55176,True,1,90,84,100,2,276
813880,False,1,90,93,99,8,290
258380,True,1,91,97,100,4,292
193050,False,2,93,100,99,4,296
902532,False,1,86,95,90,4,275
237606,True,2,87,83,100,5,275
107049,True,1,93,94,83,2,272
894032,False,4,96,100,68,8,272
328619,False,2,87,87,100,5,279
242587,False,3,86,87,100,3,276
900944,True,1,100,85,100,2,287
261644,False,2,83,100,100,8,291
363208,True,2,87,94,100,4,285
603086,True,3,99,97,91,5,292
489434,True,4,94,97,91,10,292
473906,True,3,86,87,99,0,272
87137,True,2,94,83,93,7,277
812465,True,4,87,89,97,2,275
835242,True,3,85,100,78,2,265
154621,True,2,90,89,93,0,272
501134,True,1,100,100,77,1,278
20273,True,4,100,87,93,5,285
884245,True,4,89,100,86,0,275
897264,True,1,100,100,80,4,284
391187,True,3,95,97,74,0,266
503549,True,3,86,98,100,3,287
922796,True,2,89,92,100,9,290
569200,False,1,87,84,100,7,278
608871,True,1,96,94,72,10,272
504331,True,1,87,91,100,0,278
391682,True,4,90,83,100,4,277
611452,True,3,89,84,100,10,283
208453,True,1,83,100,87,0,270
664297,True,2,88,85,100,7,280
504252,False,4,84,87,100,8,279
480428,False,1,85,83,100,7,275
506184,True,4,94,100,100,8,302
444305,True,4,83,90,100,2,275
777531,True,3,96,100,90,4,290
380916,True,3,86,97,100,9,292
477198,True,4,99,85,81,6,271
625783,True,1,89,97,77,0,263
700964,True,3,90,87,100,7,284
30502,True,3,87,95,92,0,274
214862,True,4,89,84,100,10,283
570566,True,1,99,85,100,4,288
693570,False,2,99,89,100,0,288
753479,False,2,91,100,78,7,276
376522,True,4,95,99,76,2,272
701240,True,2,85,88,100,0,273
622731,False,3,95,92,78,9,274
806828,False,4,97,86,97,9,289
307295,True,4,93,90,77,7,267
251589,False,2,85,84,100,1,270
263280,False,4,94,100,90,10,294
796012,True,1,85,85,100,1,271
720762,True,2,85,90,100,2,277
499296,True,3,84,91,99,2,276
612656,True,1,100,99,68,1,268
72449,True,4,87,83,100,9,279
365477,False,1,95,84,90,3,272
222495,True,4,88,89,96,0,273
834199,True,3,100,89,76,8,273
475049,True,3,95,100,80,1,276
604059,True,2,97,86,100,4,287
679980,True,3,99,88,80,3,270
55460,False,3,86,100,82,8,276
739165,True,2,99,88,100,3,290
153346,True,3,97,98,96,6,297
134225,True,4,100,94,82,9,285
559864,True,2,100,97,70,4,271
693810,False,2,94,100,80,10,284
209850,False,4,100,87,100,0,287
684763,True,4,99,91,88,0,278
406729,True,4,100,90,90,9,289
369756,True,3,84,83,100,0,267
653481,False,4,100,100,77,4,281
29166,True,3,84,100,83,6,273
938096,True,4,88,94,100,0,282
112191,True,2,83,91,100,1,275
230644,True,1,97,100,84,3,284
743345,False,2,95,86,81,10,272
250286,True,1,85,100,83,5,273
919945,False,4,97,83,100,4,284
272732,True,4,87,83,100,6,276
822221,True,4,83,98,94,5,280
424078,False,1,87,90,97,0,274
247769,True,2,84,87,100,0,271
117644,True,4,85,92,100,4,281
560207,False,4,100,100,73,10,283
574603,True,2,85,100,96,0,281
798095,True,4,87,99,78,1,265
323271,True,1,100,92,92,8,292
281817,True,1,92,97,90,10,289
586862,True,2,88,85,100,4,277
769728,True,1,91,91,88,8,278
710185,True,3,84,89,100,8,281
949395,False,1,100,89,82,4,275
116936,True,2,100,90,100,10,300
961999,False,3,94,95,96,2,287
413785,False,1,95,99,83,0,277
141750,True,1,89,83,93,3,268
82540,True,4,96,91,100,9,296
362460,True,4,84,99,100,2,285
378734,True,2,96,95,81,9,281
572768,False,2,99,88,88,9,284
895030,True,2,93,85,100,4,282
750667,True,3,93,100,85,3,281
557306,True,2,89,83,100,9,281
606093,True,1,97,100,75,5,277
630942,False,4,100,94,93,5,292
329221,True,4,91,96,78,1,266
345613,True,2,90,89,88,7,274
847949,True,2,90,91,100,7,288
126218,False,1,86,86,100,2,274
767905,False,1,88,93,93,3,277
608121,False,2,91,99,95,1,286
597401,True,2,98,85,100,7,290
942608,False,4,98,87,100,4,289
683055,True,4,84,83,100,1,268
573534,True,4,99,89,83,0,271
804654,False,4,87,100,90,0,277
551955,True,4,95,95,84,10,284
938432,False,3,97,97,89,4,287
49291,True,3,87,83,100,4,274
241671,True,4,83,95,100,1,279
46529,True,1,97,89,100,2,288
829178,False,4,83,92,90,5,270
416521,False,3,100,100,73,2,275
592351,False,3,100,96,82,4,282
333785,False,1,96,98,71,4,269
302011,True,2,91,88,100,3,282
103159,False,1,87,100,100,2,289
149629,True,4,99,92,96,3,290
86592,True,4,93,98,100,6,297
178279,False,3,100,85,94,6,285
805718,True,1,100,100,78,7,285
913694,True,4,98,96,92,2,288
749249,True,4,100,89,100,6,295
870968,True,4,86,90,98,6,280
243068,True,3,89,88,97,10,284
355602,True,2,89,100,90,0,279
492006,True,1,94,99,81,2,276
685640,True,3,84,97,94,1,276
418319,True,4,90,88,100,1,279
193550,True,4,90,94,94,1,279
634601,True,4,92,100,90,4,286
537696,True,1,95,84,100,0,279
719850,True,3,83,100,100,8,291
486479,True,4,100,84,100,0,284
282600,True,3,100,84,100,4,288
950048,True,4,87,95,100,4,286
771636,True,4,94,88,82,8,272
951791,True,2,88,86,100,9,283
62991,True,2,89,99,82,0,270
911879,True,1,100,96,94,5,295
461289,True,4,100,98,89,9,296
31702,True,4,100,90,91,5,286
757680,True,4,100,96,87,10,293
31400,True,2,83,94,100,0,277
610727,False,1,96,92,100,3,291
38505,False,4,97,95,89,0,281
484,True,1,84,98,93,8,283
557243,True,3,88,96,97,3,284
949110,False,2,100,88,85,8,281
499919,True,4,88,98,97,5,288
208735,True,3,90,100,76,1,267
731453,False,2,93,93,95,8,289
502983,False,4,90,94,100,7,291
907750,False,2,87,87,100,9,283
265318,True,3,100,88,97,5,290
788735,False,1,90,89,95,9,283
32313,False,3,94,86,100,7,287
936038,True,4,88,85,93,7,273
371772,True,4,99,100,84,9,292
641956,True,3,92,87,96,5,280
568392,True,3,94,83,100,5,282
339689,True,1,96,85,93,7,281
493744,True,3,93,90,98,3,284
884278,False,4,90,90,100,9,289
158848,True,4,86,86,100,3,275
688264,True,1,91,93,100,1,285
77202,True,1,94,100,67,5,266
404740,False,3,84,100,91,3,278
505800,True,1,96,95,98,8,297
951973,True,2,89,97,100,8,294
384581,True,1,100,100,67,6,273
677548,False,1,93,86,99,3,281
169780,True,3,92,96,100,8,296
938082,True,4,85,94,90,2,271
8513,True,3,95,90,95,6,286
678230,False,1,100,85,78,8,271
35856,True,2,90,86,100,10,286
524017,True,4,94,99,92,3,288
610107,True,1,88,94,90,7,279
641378,True,4,100,90,100,6,296
179007,True,3,100,100,80,1,281
582420,True,4,83,83,100,4,270
650009,True,2,85,97,94,5,281
708417,True,3,93,86,99,5,283
709222,True,4,100,100,67,1,268
33974,False,1,88,91,100,8,287
506748,False,1,88,100,98,10,296
330752,True,4,100,83,100,5,288
538460,True,2,91,97,76,2,266
113938,True,2,86,100,100,6,292
519741,True,2,96,100,90,7,293
251900,False,2,95,98,90,1,284
120098,False,3,89,92,100,6,287
407666,True,3,99,96,95,5,295
121634,True,2,98,100,87,4,289
269239,False,2,88,100,88,3,279
762702,True,1,83,98,94,4,279
173230,True,1,95,92,85,10,282
581327,True,1,91,96,100,6,293
670802,True,2,85,92,93,4,274
373690,False,3,86,96,92,1,275
212872,False,4,90,84,91,8,273
512623,False,2,95,97,92,3,287
543658,True,2,87,83,100,5,275
569871,True,2,90,90,100,0,280
630390,True,1,88,100,100,3,291
267895,True,4,86,96,96,5,283
126261,True,4,92,99,85,1,277
446006,False,1,85,100,93,1,279
243285,False,4,100,96,98,9,303
251065,True,4,91,96,81,10,278
737203,True,3,85,85,92,9,271
864610,True,2,87,99,93,8,287
443416,True,2,90,97,98,9,294
345010,True,1,90,95,94,8,287
59275,False,4,93,97,100,7,297
956760,True,2,100,95,85,2,282
784147,True,1,91,100,87,8,286
473698,False,2,84,97,100,8,289
803616,False,1,86,94,100,0,280
503475,True,4,100,88,94,7,289
580125,False,1,86,89,87,2,264
827863,False,1,86,90,100,5,281
628474,True,2,100,90,81,7,278
760767,True,4,85,99,78,5,267
56596,True,4,91,100,86,4,281
261511,True,4,88,93,98,6,285
113647,True,1,98,86,77,6,267
74042,False,4,90,88,100,1,279
974457,True,4,86,88,96,8,278
169575,True,3,100,96,70,1,267
774816,True,4,94,98,96,5,293
517089,True,1,98,99,93,5,295
603225,True,4,89,87,85,2,263
531252,True,1,92,100,96,0,288
406015,True,1,92,100,77,3,272
547245,True,4,100,98,68,5,271
698903,True,2,94,92,89,2,277
143240,False,4,91,88,87,9,275
652069,True,2,100,98,81,5,284
962710,True,2,93,92,100,3,288
875803,False,1,95,99,77,6,277
506804,True,3,95,100,79,1,275
954604,True,2,100,91,83,10,284
193690,True,1,100,87,100,4,291
935078,True,4,90,91,100,5,286
599764,False,3,89,91,100,2,282
180585,True,2,99,100,83,1,283
718062,False,3,100,92,89,3,284
407320,False,1,88,83,97,7,275
784918,True,4,85,97,95,1,278
410709,True,1,94,85,83,0,262
133942,False,1,93,99,81,0,273
683112,False,4,86,92,100,5,283
248968,False,1,92,87,98,10,287
246725,True,3,98,99,92,3,292
683610,False,1,95,94,100,6,295
186241,True,3,85,100,100,7,292
183454,True,2,85,94,97,4,280
585579,False,1,99,91,86,10,286
286189,True,3,90,85,100,4,279
846845,True,1,100,100,93,0,293
688304,True,3,85,94,83,6,268
601171,True,2,100,94,84,1,279
858000,False,1,91,85,100,6,282
104997,False,4,86,89,100,5,280
391494,True,1,93,94,86,9,282
775599,True,2,89,96,100,5,290
905624,False,3,87,83,100,3,273
902262,False,1,91,95,98,4,288
6719,True,3,100,88,82,4,274
143406,True,3,85,99,100,0,284
249408,True,2,83,100,90,7,280
117711,False,4,90,84,98,3,275
495397,False,1,98,100,93,4,295
306562,True,2,83,100,85,8,276
980752,True,3,90,97,82,8,277
793120,True,2,100,97,92,2,291
685281,True,3,96,95,74,4,269
620370,True,2,90,84,100,5,279
60910,False,3,99,96,97,4,296
534803,False,4,98,96,83,5,282
922976,True,3,84,90,100,7,281
423634,False,4,86,100,88,10,284
634624,False,2,96,84,92,0,272
161363,True,1,100,86,94,5,285
