id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
344309,True,3,93,89,79,3,264
761024,True,3,89,85,78,3,255
228036,False,2,90,76,93,6,265
911906,True,2,95,77,78,4,254
734014,False,3,78,82,100,10,270
451965,False,2,80,95,88,1,264
107779,True,1,81,84,100,8,273
511330,True,2,91,79,81,8,259
119825,True,2,87,78,100,8,273
307587,False,3,82,96,90,0,268
638585,False,4,79,94,76,4,253
369374,False,1,78,88,93,7,266
872642,True,2,92,77,99,4,272
351098,True,1,77,91,88,1,257
381672,True,2,77,85,87,2,251
513019,True,3,90,90,77,9,266
102135,True,3,77,92,78,7,254
25812,True,2,89,93,85,7,274
753934,True,4,83,83,78,6,250
773307,False,4,79,86,100,5,270
390551,True,1,89,80,89,3,261
886253,True,1,92,92,89,2,275
173759,False,3,86,88,99,6,279
398203,True,3,84,89,89,1,263
833175,True,4,93,79,100,10,282
555996,True,3,76,84,100,2,262
886596,True,2,81,80,100,4,265
191084,True,1,93,92,60,6,251
896146,True,2,94,78,80,2,254
720985,True,1,96,88,85,7,276
417609,True,2,92,83,82,6,263
76628,False,3,76,95,100,6,277
288334,True,2,95,91,84,4,274
161607,True,4,85,94,77,5,261
316276,True,4,78,94,82,1,255
13624,True,1,91,90,61,8,250
879936,False,1,77,94,94,2,267
625832,False,4,83,83,100,4,270
506046,True,4,90,88,96,3,277
345405,False,3,78,80,100,9,267
756318,False,3,86,84,97,10,277
663279,True,3,92,92,80,8,272
173050,False,2,82,91,96,9,278
726407,True,3,85,87,100,6,278
922642,True,3,78,84,97,5,264
245716,True,4,80,95,67,9,251
206825,False,4,76,92,82,9,259
6265,False,3,94,77,94,9,274
20018,True,2,95,90,89,1,275
212843,True,4,90,84,84,0,258
274239,True,3,85,89,87,5,266
586648,True,1,84,81,87,4,256
303654,True,4,79,85,84,9,257
306728,True,1,78,76,97,2,253
729651,True,4,79,95,67,5,246
275649,True,1,79,76,100,9,264
315335,True,3,90,78,100,6,274
936506,True,4,78,85,86,0,249
183250,True,4,79,91,95,5,270
839893,True,2,93,76,100,2,271
627222,True,1,85,94,80,1,260
315937,False,1,82,91,86,7,266
724114,True,2,92,79,71,5,247
306104,True,3,89,87,73,10,259
625353,True,1,89,87,79,1,256
861562,False,2,80,79,100,10,269
269446,True,2,84,88,79,9,260
662142,False,1,84,91,98,3,276
64606,True,2,94,82,74,3,253
880579,True,1,91,80,80,3,254
627582,True,4,96,77,83,7,263
115413,True,4,89,95,85,7,276
578054,True,4,95,96,74,5,270
118853,False,3,85,93,91,6,275
562167,True,3,85,84,80,2,251
712811,True,1,86,91,74,9,260
399769,True,4,90,94,62,1,247
722232,True,3,90,87,86,7,270
730623,True,4,79,83,99,1,262
884532,True,4,76,78,100,6,260
963697,False,4,86,95,96,10,287
164757,True,4,93,83,72,3,251
557425,True,3,78,87,100,6,271
821722,True,1,76,95,78,2,251
942321,True,4,89,76,92,6,263
575666,True,1,86,83,93,9,271
113588,True,2,93,82,88,10,273
193769,True,4,80,77,90,2,249
61696,False,3,89,89,94,8,280
358762,False,2,81,87,88,1,257
893821,False,1,85,81,100,5,271
329370,False,1,82,88,73,6,249
539025,True,3,76,79,100,7,262
867743,True,2,89,94,87,6,276
446830,False,1,82,89,80,2,253
805566,True,4,80,83,100,4,267
418469,True,4,95,89,84,4,272
805449,True,4,96,89,66,10,261
819236,True,2,80,92,93,6,271
285392,False,3,89,90,80,9,268
373763,True,4,83,78,100,8,269
538595,False,3,94,83,86,8,271
435997,False,1,78,95,96,1,270
770450,False,3,95,95,65,10,265
743787,False,3,84,77,100,3,264
558770,False,3,91,81,84,1,257
142632,True,3,81,81,100,9,271
956238,False,3,77,78,100,5,260
713277,False,1,90,80,93,0,263
635722,False,3,79,86,93,8,266
84877,True,2,93,90,74,0,257
759617,True,1,93,92,89,1,275
929984,False,3,81,82,83,5,251
925418,True,4,83,93,70,4,250
716876,True,3,76,94,91,8,269
49092,False,1,91,94,77,3,265
176853,True,2,87,79,79,5,250
312639,False,2,82,91,100,5,278
566508,False,3,82,78,100,3,263
621331,False,3,83,83,91,10,267
18556,True,4,79,86,99,9,273
671950,True,1,77,95,97,0,269
226737,True,1,94,87,73,5,259
922670,False,4,92,95,86,1,274
399416,True,4,87,87,89,8,271
128704,True,1,88,90,77,1,256
489829,True,2,96,78,88,5,267
788229,True,1,95,95,81,3,274
866458,True,1,96,96,68,2,262
231550,False,4,90,88,67,3,248
909510,False,3,89,96,73,10,268
338445,False,3,95,83,95,8,281
818566,True,2,92,88,82,7,269
942898,True,2,93,76,99,2,270
983854,True,4,87,87,71,4,249
399916,False,1,93,85,73,3,254
952042,True,3,77,90,91,1,259
520336,True,2,83,88,88,10,269
801196,True,1,84,79,90,6,259
55468,True,3,87,89,93,1,270
662170,True,1,95,94,67,2,258
938317,True,3,83,95,90,7,275
677076,True,1,80,90,100,6,276
290485,False,3,89,86,75,9,259
625660,True,1,87,76,100,6,269
454430,False,1,95,95,58,10,258
212895,True,3,89,80,81,10,260
353530,False,3,86,91,89,5,271
133323,False,4,79,87,78,4,248
685179,True,2,94,94,72,4,264
262980,True,3,92,78,92,9,271
684329,True,4,89,95,75,8,267
933293,True,4,88,76,95,0,259
390847,True,1,77,96,79,7,259
813283,True,3,93,96,74,4,267
524377,True,1,91,96,83,6,276
759924,True,1,87,85,80,3,255
806953,True,3,90,78,88,1,257
326733,True,3,78,95,93,6,272
547462,False,4,95,92,58,8,253
10064,False,4,93,92,77,7,269
494923,True,4,79,76,100,2,257
502142,False,2,76,89,86,5,256
869241,True,1,80,83,90,9,262
932274,False,4,76,87,100,1,264
995238,False,2,87,76,100,4,267
680405,True,1,87,94,76,6,263
298969,False,3,84,78,86,10,258
250374,False,1,94,83,95,10,282
688004,True,1,90,81,81,7,259
65758,True,2,95,83,75,1,254
768467,True,2,88,96,74,10,268
469237,True,2,85,87,89,6,267
591402,False,4,81,85,88,9,263
864173,False,2,96,87,85,7,275
540940,False,3,91,85,92,10,278
439285,True,4,91,92,80,2,265
149173,True,2,81,91,91,5,268
176552,False,2,92,81,73,9,255
291981,True,4,76,95,84,7,262
742725,True,2,83,88,87,7,265
403540,True,2,81,87,87,5,260
790015,True,2,87,87,91,9,274
509551,False,2,84,87,99,9,279
317648,True,3,83,84,99,2,268
410000,False,1,96,89,58,7,250
770192,True,3,79,81,83,3,246
567056,False,2,83,80,98,9,270
424781,True,4,92,96,74,0,262
343504,True,4,76,86,99,5,266
151363,True,1,96,86,65,3,250
963023,False,1,87,90,86,10,273
64122,True,2,81,96,95,3,275
980361,True,3,95,79,82,10,266
894091,True,4,89,92,85,2,268
649512,False,3,91,87,89,4,271
785033,False,1,92,85,77,9,263
420393,True,2,88,95,93,1,277
488384,True,2,86,88,81,2,257
306791,True,4,88,94,90,5,277
971808,False,3,92,83,86,7,268
689557,True,4,96,87,73,3,259
953095,True,2,88,91,79,0,258
442369,True,2,86,92,95,2,275
332048,True,1,95,80,71,9,255
234223,True,4,88,84,79,7,258
956705,True,2,79,78,100,5,262
891346,True,1,89,77,100,3,269
86120,False,1,84,76,96,9,265
359643,True,1,93,85,67,7,252
821788,True,2,86,76,100,8,270
939371,True,4,94,79,72,1,246
102022,True,1,86,78,92,5,261
35538,False,1,78,92,90,8,268
861981,True,4,85,86,76,10,257
41002,True,2,87,88,100,8,283
825779,True,4,94,79,73,3,249
708955,False,1,78,82,85,4,249
430785,True,4,82,81,100,8,271
774523,True,3,83,95,83,2,263
282587,True,2,77,95,72,3,247
539405,False,4,81,82,100,8,271
185948,True,2,88,90,84,1,263
390430,False,1,94,85,78,5,262
72746,True,2,80,81,100,6,267
338372,True,4,88,85,73,1,247
149039,True,1,83,81,100,1,265
662301,True,3,95,96,64,6,261
557710,False,1,83,79,88,1,251
994494,False,1,89,81,87,7,264
703786,False,4,86,93,86,0,265
50975,False,3,78,90,83,3,254
516729,True,2,79,87,100,1,267
20178,True,4,87,81,98,6,272
851232,True,2,87,92,79,0,258
853419,False,4,79,78,100,4,261
363030,True,2,95,78,80,4,257
871040,True,4,94,87,78,3,262
230636,True,2,84,77,100,2,263
61361,True,1,77,87,92,8,264
715416,True,4,80,92,75,6,253
884990,True,4,76,83,100,0,259
391032,True,2,80,87,99,7,273
703756,True,4,88,94,89,10,281
509087,True,1,82,86,87,10,265
722665,True,4,79,76,100,10,265
379412,True,2,82,81,99,1,263
630068,True,1,93,76,100,3,272
429993,False,3,81,90,98,5,274
129004,True,1,88,96,64,1,249
656794,False,1,76,91,87,3,257
978310,False,4,84,85,93,1,263
86294,True,1,86,93,70,7,256
851049,False,3,92,88,64,9,253
669320,True,3,78,88,92,5,263
677260,False,1,92,79,90,9,270
653369,True,1,80,93,84,9,266
135816,False,4,86,95,91,4,276
70510,True,4,86,82,73,5,246
15206,True,1,82,84,86,3,255
860621,True,2,77,87,100,2,266
461119,True,1,78,77,100,8,263
431209,True,4,94,91,81,3,269
572531,True,3,78,92,88,0,258
530425,False,2,80,77,100,8,265
634330,True,2,92,84,87,2,265
809666,True,2,87,94,78,6,265
299749,False,2,91,88,71,2,252
557423,True,4,95,88,83,10,276
339762,False,2,89,84,89,3,265
708020,True,3,80,76,100,9,265
187108,False,1,82,90,84,10,266
368173,False,1,79,78,100,6,263
32066,False,4,79,79,100,9,267
901772,False,3,85,78,95,6,264
397449,True,3,76,84,84,7,251
224066,True,2,81,92,90,2,265
847251,True,4,89,93,66,1,249
572980,True,3,88,79,82,4,253
441436,False,1,81,91,99,6,277
684886,True,4,84,90,76,10,260
356097,False,4,83,82,100,8,273
662174,True,2,84,87,89,3,263
682986,False,2,88,89,95,6,278
655353,True,1,90,89,64,8,251
123223,True,1,89,89,93,5,276
791243,False,1,95,93,69,8,265
358145,False,1,77,93,77,5,252
189119,False,2,84,78,89,0,251
768581,True,2,80,78,93,5,256
733018,True,4,89,80,80,10,259
69226,True,1,90,82,97,4,273
217881,False,1,82,95,75,3,255
976177,True,4,95,86,81,2,264
48384,False,3,91,83,93,2,269
993474,False,2,82,94,68,0,244
754164,True,3,94,82,88,9,273
614727,True,1,80,78,100,6,264
55724,True,4,83,91,83,10,267
569423,False,2,91,90,70,2,253
783713,True,2,82,80,92,3,257
3557,True,4,80,79,100,8,267
759255,True,2,84,83,100,10,277
269200,True,3,86,77,100,3,266
829985,True,4,81,81,85,6,253
758272,False,3,92,87,87,5,271
402563,True,2,83,80,90,8,261
511021,False,3,76,78,100,1,255
616607,True,4,76,93,100,0,269
760355,True,2,93,90,79,1,263
832789,True,2,82,91,90,7,270
785621,True,1,95,80,68,1,244
321584,True,2,96,82,88,7,273
300737,False,1,92,85,74,3,254
910496,False,1,91,82,71,10,254
247612,False,2,96,76,96,8,276
758658,True,2,93,84,79,6,262
262496,False,1,92,80,88,5,265
929273,False,4,82,88,90,10,270
81069,True,1,91,76,96,9,272
452249,True,3,79,88,86,8,261
837758,False,1,77,92,100,1,270
452604,False,3,77,95,87,9,268
111568,True,4,96,85,94,2,277
681788,False,2,83,85,93,1,262
806179,False,1,87,87,92,5,271
222837,True,4,90,93,91,9,283
518533,True,3,84,82,79,5,250
20231,True,4,92,89,72,0,253
908961,True,1,94,76,84,0,254
261706,True,3,78,93,86,4,261
984681,True,4,78,80,99,2,259
402112,False,1,76,79,100,7,262
722342,True,3,79,85,96,5,265
592596,False,2,79,83,98,7,267
308562,True,4,87,79,96,1,263
223387,True,2,92,87,99,9,287
413947,True,4,82,81,95,8,266
108951,False,4,85,80,83,6,254
805301,True,3,79,81,100,9,269
288927,True,1,94,89,82,5,270
691152,True,2,79,77,99,5,260
307056,True,1,88,91,70,7,256
871547,True,2,86,93,76,9,264
898727,False,4,96,96,72,7,271
920955,False,1,90,84,82,5,261
789775,False,4,89,77,84,5,255
767846,False,1,78,87,100,5,270
986238,True,2,81,77,98,1,257
131200,True,3,79,78,96,9,262
976612,False,1,82,79,100,10,271
446190,True,4,85,87,80,7,259
331497,True,4,94,79,68,2,243
877681,True,1,87,81,100,1,269
565133,True,4,88,86,90,6,270
53364,True,1,80,91,90,4,265
290134,True,4,85,78,97,0,260
228593,True,1,96,76,77,10,259
455239,True,2,77,78,100,3,258
211032,True,4,90,93,66,7,256
12399,False,2,83,95,88,7,273
937912,True,2,90,96,67,0,253
506289,False,1,96,78,77,9,260
297093,True,1,95,92,73,10,270
170481,False,2,88,87,74,3,252
551768,True,4,94,83,94,3,274
804601,True,1,96,84,68,5,253
582581,True,1,85,84,82,2,253
985856,True,2,79,87,100,4,270
374515,True,3,93,84,92,2,271
670347,False,3,88,91,70,2,251
459099,True,3,81,95,81,2,259
295859,False,4,96,80,76,0,252
293644,True,4,80,95,85,1,261
780498,False,4,77,94,81,6,258
655398,True,1,91,77,87,7,262
402617,True,3,93,77,78,4,252
17412,True,3,87,90,85,2,264
53359,False,2,88,88,73,4,253
975415,False,4,81,86,100,8,275
711885,True,2,87,77,99,9,272
439735,False,3,85,76,100,9,270
984062,True,3,85,95,76,6,262
687761,True,1,78,78,100,5,261
50466,True,3,92,79,100,10,281
708096,False,2,88,89,72,7,256
576406,True,2,83,95,75,5,258
479295,True,4,96,88,80,10,274
280226,False,2,85,90,70,0,245
941568,True,1,89,77,98,8,272
905511,True,1,76,77,95,9,257
935610,True,3,86,76,84,4,250
173335,False,1,96,78,88,10,272
205570,True,3,96,92,56,1,245
495490,True,2,83,93,76,1,253
55176,True,2,81,94,96,6,277
813880,False,2,90,87,77,1,255
258380,True,4,80,95,91,9,275
193050,False,1,87,93,75,0,255
902532,False,2,93,85,80,4,262
237606,True,4,85,84,100,1,270
107049,True,2,87,76,97,8,268
894032,False,1,89,78,100,7,274
328619,False,1,79,96,74,10,259
242587,False,1,85,94,75,0,254
900944,True,4,85,87,74,0,246
261644,False,1,76,78,96,8,258
363208,True,3,89,95,65,4,253
603086,True,4,84,82,96,4,266
489434,True,3,84,89,77,4,254
473906,True,1,95,76,93,4,268
87137,True,1,90,94,82,0,266
812465,True,2,91,77,98,9,275
835242,True,4,82,78,100,9,269
154621,True,3,95,92,82,7,276
501134,True,3,80,77,100,10,267
20273,True,3,91,91,64,9,255
884245,True,2,80,88,90,1,259
897264,True,4,77,88,100,4,269
391187,True,4,81,86,98,9,274
503549,True,4,91,92,87,1,271
922796,True,3,93,86,79,2,260
569200,False,3,81,85,86,2,254
608871,True,3,86,89,94,3,272
504331,True,4,76,78,93,10,257
391682,True,1,80,79,100,8,267
611452,True,4,84,83,88,4,259
208453,True,4,85,88,99,1,273
664297,True,1,91,93,71,0,255
504252,False,2,89,95,78,9,271
480428,False,4,85,93,68,0,246
506184,True,3,88,89,80,9,266
444305,True,2,95,82,94,5,276
777531,True,4,86,76,100,2,264
380916,True,1,91,85,76,2,254
477198,True,1,78,87,100,6,271
625783,True,2,90,78,85,9,262
700964,True,2,80,81,100,7,268
30502,True,4,84,82,99,0,265
214862,True,3,81,78,100,1,260
570566,True,4,85,79,99,8,271
693570,False,4,90,95,83,5,273
753479,False,4,93,85,86,3,267
376522,True,3,94,77,80,10,261
701240,True,3,94,77,88,2,261
622731,False,2,81,83,100,6,270
806828,False,2,90,91,67,7,255
307295,True,3,85,82,100,10,277
251589,False,4,96,79,83,2,260
263280,False,1,96,90,62,5,253
796012,True,4,83,85,100,1,269
720762,True,3,80,89,100,0,269
499296,True,1,80,87,86,9,262
612656,True,4,86,77,83,10,256
72449,True,3,91,83,76,9,259
365477,False,2,77,89,98,0,264
222495,True,2,86,90,91,4,271
109526,True,3,95,96,77,6,274
834199,True,2,80,83,93,0,256
475049,True,1,90,84,81,6,261
604059,True,4,94,85,76,4,259
679980,True,4,77,79,100,9,265
55460,False,2,84,92,94,2,272
739165,True,3,80,87,81,7,255
153346,True,1,92,81,96,7,276
134225,True,1,84,93,70,9,256
559864,True,3,93,87,89,5,274
693810,False,1,92,90,66,4,252
209850,False,1,87,81,77,8,253
684763,True,1,81,88,93,6,268
406729,True,2,81,91,99,9,280
369756,True,4,95,91,81,3,270
653481,False,1,86,90,74,0,250
29166,True,1,80,76,100,10,266
938096,True,3,96,91,82,3,272
112191,True,1,78,76,94,3,251
230644,True,3,77,88,84,6,255
743345,False,3,87,88,68,8,251
250286,True,4,83,93,75,10,261
919945,False,3,89,91,66,3,249
272732,True,1,86,91,80,4,261
822221,True,3,82,89,93,10,274
424078,False,4,76,88,97,9,270
247769,True,1,92,96,81,10,279
117644,True,1,93,84,69,9,255
560207,False,2,82,93,76,0,251
574603,True,3,90,77,77,9,253
798095,True,1,77,91,89,1,258
323271,True,3,92,94,74,6,266
281817,True,3,92,92,70,10,264
586862,True,3,88,96,76,6,266
769728,True,4,87,89,73,9,258
710185,True,1,89,87,79,4,259
949395,False,4,83,78,97,10,268
116936,True,3,86,93,67,3,249
961999,False,4,87,85,87,1,260
413785,False,2,77,89,99,4,269
141750,True,3,90,95,78,1,264
82540,True,1,77,84,99,1,261
362460,True,1,79,82,97,6,264
378734,True,1,76,87,92,0,255
572768,False,4,82,85,95,7,269
895030,True,3,95,91,75,3,264
750667,True,1,92,76,93,10,271
557306,True,1,94,78,85,6,263
606093,True,4,87,96,79,5,267
630942,False,1,84,91,85,6,266
329221,True,2,91,93,80,3,267
345613,True,4,89,78,97,2,266
847949,True,3,93,87,71,8,259
126218,False,2,91,94,78,5,268
767905,False,2,87,90,75,0,252
608121,False,3,76,79,100,4,259
597401,True,1,86,96,74,5,261
942608,False,3,80,94,75,4,253
683055,True,3,92,92,69,4,257
573534,True,2,83,93,71,5,252
804654,False,1,79,94,76,1,250
551955,True,2,93,77,91,1,262
938432,False,2,95,91,87,4,277
49291,True,2,77,87,98,2,264
241671,True,1,81,86,98,9,274
46529,True,3,93,92,85,3,273
829178,False,2,95,85,74,3,257
416521,False,2,86,88,75,1,250
592351,False,1,77,91,89,5,262
333785,False,2,84,83,91,4,262
302011,True,1,93,76,100,1,270
103159,False,4,96,78,74,2,250
149629,True,2,93,94,68,6,261
86592,True,2,90,96,63,1,250
178279,False,1,96,91,76,9,272
805718,True,4,79,79,100,6,264
913694,True,1,88,91,73,8,260
9241,True,1,81,78,88,3,250
749249,True,1,93,80,89,9,271
870968,True,3,81,88,100,9,278
243068,True,1,78,94,79,6,257
355602,True,3,84,76,100,8,268
492006,True,2,76,87,92,6,261
685640,True,1,85,79,87,6,257
418319,True,3,95,93,62,5,255
193550,True,2,82,92,100,2,276
634601,True,1,76,80,95,4,255
537696,True,4,77,95,89,1,262
719850,True,1,87,85,83,3,258
486479,True,1,80,92,70,2,244
282600,True,1,76,88,87,10,261
950048,True,3,82,83,98,4,267
771636,True,2,84,84,74,7,249
951791,True,1,78,82,98,3,261
62991,True,3,78,96,82,1,257
911879,True,2,77,78,100,7,262
461289,True,3,91,82,92,0,265
31702,True,1,90,86,69,5,250
757680,True,2,95,89,72,4,260
31400,True,4,80,83,92,5,260
610727,False,2,92,78,88,2,260
38505,False,3,78,80,100,1,259
484,True,3,89,86,73,1,249
557243,True,2,88,79,100,0,267
949110,False,1,92,93,85,4,274
499919,True,3,84,88,94,3,269
208735,True,2,94,84,65,6,249
731453,False,4,79,86,94,2,261
502983,False,2,87,95,78,6,266
907750,False,4,79,77,100,7,263
265318,True,4,78,79,100,5,262
788735,False,4,90,95,64,6,255
32313,False,2,89,83,95,3,270
936038,True,1,85,79,87,0,251
371772,True,2,87,79,79,10,255
641956,True,4,96,85,85,4,270
568392,True,2,82,82,100,8,272
339689,True,3,87,81,90,2,260
493744,True,1,87,83,76,1,247
884278,False,3,90,84,77,1,252
158848,True,1,92,94,73,5,264
688264,True,2,96,91,66,6,259
77202,True,2,86,79,99,9,273
404740,False,2,77,93,82,1,253
505800,True,3,91,92,83,5,271
951973,True,1,90,87,73,0,250
384581,True,2,86,84,94,6,270
677548,False,2,82,78,100,8,268
169780,True,2,77,92,97,4,270
938082,True,2,81,87,94,1,263
8513,True,1,91,81,100,3,275
678230,False,4,82,91,98,0,271
35856,True,1,79,81,100,5,265
524017,True,3,82,96,85,3,266
610107,True,2,82,90,100,9,281
641378,True,1,88,92,64,7,251
179007,True,4,80,82,96,4,262
582420,True,3,77,77,100,1,255
650009,True,3,83,95,86,3,267
708417,True,1,96,90,85,4,275
709222,True,1,84,82,87,4,257
33974,False,2,93,90,75,10,268
506748,False,4,82,77,100,3,262
330752,True,2,80,82,87,1,250
538460,True,3,91,91,72,7,261
113938,True,3,94,94,68,8,264
519741,True,4,76,94,75,3,248
251900,False,3,79,87,100,5,271
120098,False,2,96,85,79,0,260
407666,True,2,82,81,78,2,243
121634,True,1,80,78,97,3,258
269239,False,3,81,87,85,7,260
762702,True,2,86,96,83,5,270
173230,True,4,83,85,93,0,261
581327,True,3,90,92,60,0,242
670802,True,4,87,89,82,3,261
373690,False,1,95,94,90,2,281
212872,False,1,89,78,89,0,256
512623,False,1,81,94,90,10,275
543658,True,3,81,96,66,7,250
569871,True,1,96,78,93,1,268
630390,True,4,80,88,99,0,267
267895,True,2,85,78,100,8,271
126261,True,2,96,93,68,2,259
446006,False,3,77,94,78,2,251
243285,False,3,88,89,76,2,255
251065,True,2,95,80,90,0,265
737203,True,2,87,88,68,8,251
864610,True,3,95,94,78,8,275
443416,True,4,93,94,55,6,248
345010,True,2,78,77,93,5,253
59275,False,1,94,92,87,2,275
956760,True,3,88,91,72,7,258
784147,True,3,91,77,100,0,268
473698,False,1,93,82,92,8,275
803616,False,4,83,94,78,7,262
503475,True,2,76,85,88,2,251
580125,False,2,84,84,90,3,261
827863,False,3,85,82,91,1,259
628474,True,1,90,94,78,10,272
760767,True,2,82,88,89,6,265
56596,True,3,95,84,91,10,280
261511,True,3,79,83,100,9,271
113647,True,3,95,84,69,4,252
74042,False,3,79,77,100,10,266
974457,True,2,94,78,81,3,256
169575,True,4,82,80,100,6,268
774816,True,2,76,79,94,5,254
517089,True,3,85,86,78,7,256
603225,True,3,89,92,93,7,281
531252,True,4,88,83,90,2,263
406015,True,2,86,77,82,7,252
547245,True,3,86,93,80,7,266
698903,True,4,92,95,75,9,271
143240,False,1,96,89,68,1,254
652069,True,4,94,95,65,2,256
962710,True,3,87,77,100,7,271
875803,False,3,81,90,100,8,279
506804,True,4,96,83,78,0,257
954604,True,1,77,86,98,7,268
193690,True,3,92,84,84,8,268
935078,True,3,84,78,88,5,255
599764,False,4,85,79,96,10,270
180585,True,1,79,82,97,2,260
718062,False,4,87,80,100,2,269
407320,False,4,92,93,88,6,279
784918,True,2,88,95,79,5,267
410709,True,2,80,89,90,5,264
133942,False,3,77,85,98,0,260
683112,False,1,87,92,86,5,270
248968,False,2,83,77,82,8,250
246725,True,2,83,84,80,10,257
683610,False,2,81,79,100,10,270
186241,True,1,80,84,91,7,262
183454,True,4,76,94,93,9,272
585579,False,3,76,80,97,3,256
286189,True,1,88,90,84,8,270
846845,True,4,85,84,93,7,269
688304,True,1,77,88,90,10,265
601171,True,4,81,91,98,0,270
858000,False,2,89,78,95,1,263
104997,False,1,92,79,78,0,249
391494,True,4,79,93,77,10,259
775599,True,1,93,96,62,10,261
905624,False,1,77,91,88,2,258
902262,False,3,91,86,73,10,260
6719,True,2,91,90,95,9,285
143406,True,4,91,88,96,4,279
249408,True,1,96,80,95,3,274
117711,False,2,78,92,100,7,277
495397,False,4,77,80,100,4,261
306562,True,1,95,77,94,8,274
980752,True,4,93,96,84,4,277
793120,True,1,83,88,92,4,267
685281,True,2,76,81,92,4,253
620370,True,1,85,79,100,8,272
60910,False,2,76,77,100,0,253
534803,False,3,83,80,96,4,263
