id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
797000,True,3,77,78,46,6,207
123105,True,2,70,69,84,3,226
953220,True,3,75,68,84,1,228
296227,True,2,68,78,80,0,226
962308,True,1,71,67,64,4,206
841371,True,3,82,79,43,7,211
773896,False,2,78,70,76,4,228
556714,True,2,80,65,67,2,214
377803,True,2,71,81,62,10,224
352470,True,1,75,70,80,3,228
268748,True,1,79,75,56,8,218
575929,False,3,77,72,83,6,238
563643,True,1,64,69,82,7,222
577631,True,1,75,80,72,5,232
109504,False,3,68,70,78,1,217
882209,True,3,68,66,68,4,206
143303,True,3,78,77,80,1,236
811691,True,2,69,78,78,6,231
12293,False,3,67,62,83,6,218
899572,True,2,66,75,76,5,222
909442,True,2,73,74,84,3,234
801727,True,1,78,65,72,5,220
656395,True,1,73,79,75,9,236
923458,True,2,67,75,79,7,228
879963,True,2,71,79,80,4,234
975401,True,3,73,79,80,0,232
489456,True,2,77,77,67,8,229
741108,True,1,79,68,60,10,217
359051,True,3,65,80,58,9,212
858711,True,3,68,79,59,9,215
285559,False,3,63,77,82,1,223
213786,True,3,66,74,83,2,225
121105,True,3,66,82,73,6,227
15096,True,3,70,72,64,7,213
529765,True,2,65,80,78,8,231
921165,True,2,67,70,73,0,210
195148,False,3,74,66,72,3,215
486143,True,3,80,71,71,7,229
74838,True,2,69,75,71,1,216
439393,False,1,66,73,91,1,231
355824,True,1,68,68,74,5,215
162487,False,2,75,77,77,6,235
766912,True,2,68,68,75,2,213
67102,False,1,73,63,69,10,215
673207,True,3,71,80,53,2,206
6537,False,3,67,73,84,1,225
758331,True,1,68,66,91,2,227
946729,False,3,71,62,82,3,218
177475,False,2,77,70,69,5,221
737652,True,3,65,64,79,4,212
727812,True,2,79,80,63,6,228
217293,True,3,64,73,79,10,226
823243,True,3,79,71,59,7,216
443498,True,1,67,68,73,5,213
741303,False,3,70,75,81,4,230
415523,True,2,78,67,72,4,221
638499,True,3,74,76,65,5,220
106764,True,3,70,78,65,3,216
562950,True,2,73,76,56,8,213
257743,True,3,74,65,89,8,236
96773,True,1,70,75,74,4,223
941555,True,3,74,69,75,8,226
79943,False,2,74,73,86,7,240
683230,False,1,80,63,65,0,208
191556,True,2,67,79,88,10,244
854810,False,1,80,63,88,8,239
246716,True,2,66,73,88,2,229
459707,False,3,81,62,67,3,213
903885,True,2,67,75,75,4,221
799957,True,2,71,81,76,4,232
218473,True,2,72,77,63,7,219
617405,True,3,67,72,81,10,230
343407,True,1,66,68,74,3,211
362119,False,2,77,76,72,7,232
89508,True,3,74,63,82,10,229
349797,True,2,63,64,100,7,234
11741,True,2,67,65,88,10,230
172355,True,1,79,78,74,8,239
622060,True,3,71,82,75,3,231
422926,False,1,74,65,89,6,234
675092,True,3,63,68,90,5,226
867728,False,1,62,73,91,4,230
215803,True,1,77,72,72,3,224
624546,True,2,75,68,71,6,220
132731,False,3,69,71,79,7,226
82705,True,2,72,65,71,3,211
747506,True,3,74,62,72,10,218
175564,True,3,79,63,65,2,209
843289,False,2,71,66,83,4,224
524341,True,1,72,67,85,10,234
196054,True,2,73,78,69,6,226
741497,True,2,62,73,77,5,217
540764,True,3,81,68,74,8,231
582132,False,1,64,63,81,10,218
670537,True,3,70,78,83,5,236
786508,False,1,73,78,60,7,218
315975,True,1,66,77,77,3,223
527164,False,2,72,80,59,10,221
331128,True,2,78,71,60,10,219
574532,True,1,74,70,70,8,222
128032,True,3,76,82,67,10,235
532906,True,1,74,79,73,8,234
342460,False,3,64,72,74,10,220
491840,True,1,80,78,59,7,224
137567,False,3,74,74,71,7,226
595083,True,3,81,82,56,10,229
97978,True,3,66,62,91,8,227
262612,True,1,79,67,74,0,220
473826,False,2,70,68,93,1,232
30087,False,3,75,77,48,0,200
587979,True,3,73,80,78,2,233
653823,True,3,77,63,73,2,215
766808,True,3,66,77,59,10,212
495338,False,3,62,81,90,5,238
659281,False,3,82,62,64,8,216
110971,False,1,79,79,55,10,223
614617,True,2,66,72,66,5,209
762531,True,1,71,70,77,9,227
548564,True,3,68,65,98,0,231
848130,True,2,67,71,63,6,207
506174,True,2,77,65,85,3,230
945668,True,1,74,67,85,7,233
770675,True,1,81,70,57,2,210
629073,False,2,71,65,71,2,209
441246,True,2,82,73,70,2,227
41599,True,3,70,76,72,0,218
297250,False,2,78,65,90,9,242
602661,True,2,82,73,60,6,221
202591,False,2,76,70,64,9,219
125547,True,1,76,67,65,7,215
137768,True,1,76,79,73,9,237
689901,False,2,70,73,76,1,220
106065,True,1,76,78,72,10,236
21585,True,2,66,73,70,7,216
679974,True,1,72,71,73,8,224
592122,False,1,78,67,88,3,236
889493,True,2,71,80,82,8,241
285926,False,2,72,64,81,4,221
348067,True,1,82,77,59,7,225
623692,True,1,77,62,75,4,218
40652,True,1,77,76,76,3,232
340435,False,1,72,73,68,1,214
936401,False,2,74,64,85,5,228
188101,True,1,66,65,86,5,222
565469,True,2,76,76,51,2,205
758262,True,1,76,78,54,1,209
524892,True,1,64,73,88,7,232
902605,True,2,79,70,68,7,224
180192,False,2,73,81,72,4,230
390255,True,1,78,76,61,3,218
263005,True,1,77,74,68,1,220
434407,True,1,72,81,79,2,234
401574,True,2,81,68,61,2,212
644592,True,2,67,79,75,1,222
745039,True,2,64,81,74,7,226
36526,False,2,78,74,76,5,233
879762,False,1,70,73,89,6,238
468875,True,2,67,79,64,1,211
849317,True,1,82,62,86,2,232
369679,True,2,74,72,73,1,220
985876,True,2,75,82,77,7,241
982304,True,1,71,72,78,1,222
334701,True,1,63,68,91,9,231
551994,True,1,81,75,49,10,215
168183,True,2,65,65,92,1,223
298076,True,1,74,74,68,5,221
47157,True,2,77,69,58,4,208
335432,False,2,65,62,100,2,229
837051,True,1,78,75,52,10,215
318473,True,1,77,81,65,8,231
894161,False,1,65,63,86,10,224
341808,True,1,68,70,80,2,220
820390,True,1,82,76,70,1,229
400868,True,1,63,63,82,2,210
368730,True,1,64,72,73,7,216
156487,True,1,77,74,57,9,217
749073,False,2,70,80,66,6,222
490559,False,2,68,73,79,10,230
42676,True,1,73,81,71,1,226
246830,True,2,81,77,49,10,217
971404,True,2,81,66,57,1,205
698321,True,1,81,76,63,0,220
414245,False,1,62,73,87,5,227
303805,True,2,76,76,71,9,232
993247,False,2,62,69,87,0,218
789492,False,2,79,72,54,1,206
363704,True,2,72,62,78,0,212
155999,True,2,62,75,70,1,208
348891,True,1,71,72,81,2,226
26176,False,2,67,63,71,7,208
973583,True,2,81,68,70,1,220
953177,True,2,67,66,76,3,212
356511,True,1,67,64,88,0,219
325031,True,2,75,68,85,6,234
472601,False,2,79,71,75,5,230
323054,False,2,66,67,87,5,225
123231,True,1,77,76,74,3,230
788334,True,1,75,66,81,6,228
664320,True,2,70,73,72,2,217
617857,False,2,65,63,89,9,226
433082,True,1,64,70,91,6,231
966956,False,1,78,79,79,0,236
970219,True,1,65,78,88,1,232
313302,False,2,82,69,68,10,229
70634,True,2,79,79,64,8,230
567111,True,1,62,67,98,10,237
864713,False,1,70,80,67,3,220
100586,True,1,80,66,64,6,216
809396,True,2,82,74,70,9,235
831105,True,1,63,67,100,10,240
263754,False,2,82,64,75,3,224
765978,True,2,77,71,68,8,224
316388,False,2,67,82,77,1,227
303963,False,2,69,77,90,3,239
147811,False,2,70,78,69,0,217
824703,True,2,77,73,72,5,227
156104,False,2,82,79,63,0,224
265952,True,2,71,71,80,8,230
579403,True,1,66,78,66,8,218
481102,True,2,81,82,42,2,207
704080,True,1,62,75,96,6,239
42413,True,1,66,76,89,2,233
224627,True,2,72,68,85,3,228
462082,False,1,74,68,65,1,208
126895,False,2,72,77,72,4,225
901934,True,2,81,64,88,5,238
461666,False,1,67,68,93,5,233
760275,False,2,82,78,49,8,217
973002,True,1,63,81,83,6,233
460755,False,1,67,80,72,6,225
373330,True,2,78,62,77,10,227
633541,False,2,79,65,77,7,228
717223,False,1,78,78,78,9,243
446440,False,1,77,63,63,8,211
486595,True,1,81,73,63,2,219
744228,True,1,77,72,66,3,218
682231,True,2,72,73,75,1,221
353252,True,1,72,76,78,10,236
349786,True,1,64,65,100,10,239
408675,True,1,78,81,77,2,238
537016,True,1,77,68,85,6,236
453369,True,1,72,62,81,0,215
671121,True,2,78,82,73,2,235
682559,False,1,62,66,95,6,229
344191,True,1,63,79,93,6,241
238396,True,2,81,72,53,3,209
