id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
685486,True,3,63,67,88,5,223
911715,False,1,81,63,85,8,237
502474,True,2,68,70,70,7,215
535106,True,2,65,70,93,7,235
286035,False,2,71,82,51,5,209
743210,True,1,69,64,100,10,243
43617,True,3,80,78,69,10,237
948260,True,2,71,78,84,9,242
990455,True,1,80,74,54,9,217
341367,False,3,79,74,73,4,230
879415,True,2,83,75,72,4,234
505380,True,1,70,76,61,2,209
991306,True,3,69,81,83,7,240
49458,True,3,79,73,67,10,229
607440,False,1,74,64,88,7,233
705052,True,3,69,80,68,8,225
689956,False,2,67,67,78,8,220
499117,True,1,78,65,78,9,230
381040,True,1,76,69,70,10,225
243380,True,1,70,74,63,0,207
734585,True,3,82,79,44,6,211
874065,True,2,83,73,67,0,223
708146,False,2,67,76,90,10,243
492348,False,3,81,75,78,3,237
327460,True,1,82,83,50,10,225
638035,True,3,81,71,75,5,232
512161,True,1,83,79,55,3,220
745273,True,3,68,83,69,6,226
571840,True,3,75,78,59,0,212
404320,True,3,77,64,78,6,225
28737,True,3,75,77,57,2,211
949167,True,3,81,80,65,4,230
657069,False,2,81,74,75,9,239
596760,True,2,67,63,83,6,219
670613,True,2,64,83,55,1,203
757745,False,3,65,83,68,3,219
131643,True,1,65,72,86,4,227
55475,True,2,79,75,61,0,215
498875,False,3,74,75,69,5,223
872983,True,1,80,79,68,8,235
814607,True,2,71,76,82,4,233
359201,False,1,68,64,75,5,212
759828,True,2,83,74,73,6,236
8072,True,3,76,67,67,7,217
637552,True,1,76,82,45,8,211
453139,True,2,65,63,92,5,225
205476,True,1,68,69,83,1,221
206116,True,1,69,72,92,10,243
210787,False,2,78,79,65,5,227
887680,True,2,77,79,65,3,224
898857,True,3,66,77,68,8,219
958016,True,1,77,81,60,4,222
303082,True,1,78,76,69,6,229
637912,True,1,70,74,83,3,230
584203,False,1,67,71,76,1,215
84457,True,3,64,73,92,3,232
594348,True,2,79,68,76,0,223
457636,True,3,67,67,83,1,218
428867,True,3,83,72,76,1,232
708308,True,3,80,69,68,8,225
563692,False,2,76,66,78,1,221
237791,True,1,67,72,88,1,228
851588,True,1,80,68,78,9,235
862187,True,2,68,66,97,3,234
336451,True,2,69,75,79,4,227
800627,True,2,80,71,74,0,225
23148,True,2,77,78,76,9,240
750860,False,3,78,69,73,1,221
638499,True,2,64,73,74,7,218
106764,True,2,67,76,72,7,222
562950,True,1,71,68,91,0,230
257743,True,1,64,73,84,10,231
96773,True,2,77,72,75,8,232
941555,True,2,83,63,77,5,228
79943,False,3,77,79,72,8,236
683230,False,3,83,66,70,1,220
191556,True,1,81,77,74,1,233
854810,False,3,66,72,68,4,210
246716,True,3,66,77,90,10,243
459707,False,2,75,66,78,5,224
903885,True,1,70,82,75,10,237
799957,True,3,65,66,86,7,224
218473,True,3,82,65,71,3,221
617405,True,2,63,67,90,7,227
343407,True,2,67,73,90,5,235
362119,False,1,76,71,65,8,220
89508,True,2,68,67,76,4,215
349797,True,3,64,81,87,7,239
11741,True,1,76,67,72,2,217
172355,True,3,67,72,73,6,218
622060,True,2,77,70,67,6,220
422926,False,2,70,66,81,9,226
675092,True,2,79,67,90,9,245
867728,False,3,71,71,75,2,219
215803,True,3,68,79,80,0,227
624546,True,1,80,80,53,2,215
132731,False,1,82,70,71,6,229
82705,True,1,69,74,69,8,220
747506,True,1,67,70,86,8,231
175564,True,1,77,65,76,1,219
843289,False,1,81,67,70,3,221
524341,True,2,65,69,81,10,225
196054,True,1,79,72,55,6,212
741497,True,1,66,80,79,0,225
540764,True,1,73,70,74,9,226
582132,False,2,68,82,85,2,237
670537,True,1,74,82,51,4,211
786508,False,3,77,63,77,8,225
315975,True,2,81,74,51,0,206
527164,False,3,74,81,61,6,222
331128,True,3,68,81,54,5,208
574532,True,3,79,78,46,5,208
128032,True,1,80,83,61,3,227
532906,True,2,70,79,69,7,225
342460,False,1,68,80,75,5,228
491840,True,2,71,64,91,3,229
137567,False,2,78,74,63,5,220
595083,True,1,83,66,77,3,229
97978,True,2,81,65,81,3,230
262612,True,2,82,72,45,4,203
473826,False,1,83,75,52,8,218
30087,False,2,77,63,64,1,205
587979,True,1,83,70,83,8,244
653823,True,1,77,77,55,4,213
766808,True,1,82,73,65,3,223
495338,False,2,68,72,80,8,228
659281,False,2,67,83,71,3,224
110971,False,3,83,69,70,8,230
614617,True,3,75,74,78,3,230
762531,True,3,69,65,92,1,227
548564,True,2,73,72,73,6,224
848130,True,3,76,65,82,5,228
506174,True,3,76,64,60,10,210
945668,True,3,73,77,83,2,235
770675,True,2,65,82,53,3,203
629073,False,1,82,81,44,4,211
441246,True,1,66,72,75,0,213
41599,True,1,66,68,84,5,223
40956,False,2,69,79,79,5,232
394919,False,2,81,83,37,0,201
490609,True,2,67,74,71,4,216
397332,True,1,67,69,88,4,228
357354,True,1,72,69,71,2,214
775262,True,2,68,82,80,7,237
228665,False,2,63,81,65,2,211
926120,False,2,68,66,95,4,233
665065,False,2,68,78,60,4,210
905217,False,2,63,75,68,3,209
472436,True,2,74,68,74,1,217
707812,True,1,76,68,79,3,226
240621,True,2,65,64,80,1,210
198117,False,2,82,76,67,2,227
23030,True,2,65,73,82,4,224
530091,True,2,78,76,79,2,235
884642,False,1,77,80,55,10,222
615978,True,1,77,81,77,3,238
877779,True,1,67,77,61,5,210
394905,False,2,74,82,57,10,223
349098,False,2,80,74,49,1,204
951653,False,1,63,65,78,10,216
380609,True,2,75,64,86,7,232
927208,True,1,70,73,78,3,224
385267,True,1,73,77,53,3,206
644249,True,1,73,82,74,2,231
868323,True,2,83,65,86,1,235
73126,True,2,67,72,69,10,218
578122,True,1,74,81,62,5,222
791855,False,2,64,70,75,6,215
240396,False,1,63,74,91,0,228
76239,True,1,67,83,74,3,227
862936,False,1,65,80,82,5,232
739314,False,2,73,69,86,8,236
367031,True,2,65,75,82,8,230
369173,True,2,82,83,51,10,226
769021,True,2,68,78,65,5,216
882629,False,2,63,64,87,3,217
540546,True,2,83,82,52,3,220
799652,False,1,71,77,84,4,236
778261,True,1,68,76,62,2,208
580243,False,2,64,75,94,9,242
391920,True,2,68,66,94,8,236
837502,True,2,66,79,70,0,215
802603,True,1,71,77,54,7,209
57182,True,1,74,76,65,5,220
608896,False,2,69,68,90,8,235
80388,True,2,79,71,65,3,218
186600,True,2,80,66,78,7,231
575520,True,2,82,68,78,5,233
852234,True,2,83,78,60,5,226
865150,False,1,76,69,87,0,232
116542,False,1,74,63,80,4,221
358746,True,1,74,67,74,0,215
607249,True,1,79,69,90,2,240
378100,True,1,68,79,79,8,234
238995,True,1,77,73,80,1,231
921528,True,2,73,66,71,1,211
941251,True,1,74,74,57,2,207
300638,False,1,70,72,90,9,241
969118,True,1,70,64,70,2,206
508100,True,2,79,75,75,0,229
423906,True,2,72,75,85,6,238
419469,True,2,69,73,74,9,225
132502,True,2,76,69,72,3,220
635372,True,1,81,66,80,7,234
641737,False,1,78,78,51,10,217
488721,True,2,80,67,69,6,222
649195,False,2,83,64,88,6,241
181194,True,1,75,69,84,3,231
62679,False,1,75,74,55,9,213
466372,True,2,78,74,72,3,227
482898,False,1,83,70,57,8,218
501087,True,1,80,63,64,9,216
551032,True,2,70,77,85,1,233
557197,False,1,77,75,71,10,233
775428,True,1,79,78,45,7,209
415787,True,2,79,71,64,2,216
290928,False,1,76,72,72,6,226
779999,True,1,69,64,95,7,235
394556,True,1,66,64,82,0,212
704368,True,1,80,69,58,4,211
503254,True,1,80,78,54,0,212
977891,False,1,69,72,91,2,234
772596,True,1,68,68,74,8,218
5236,True,2,71,76,89,4,240
758131,False,1,64,70,85,9,228
635553,True,2,72,65,65,6,208
328136,True,2,64,71,90,6,231
245392,False,1,64,72,86,5,227
