id,consent,priority,physics_score,russian_score,math_score,achievements_score,total_score
316276,True,1,81,87,100,5,273
13624,True,4,81,83,100,9,273
879936,False,3,81,82,100,10,273
625832,False,3,82,98,100,2,282
506046,True,3,83,91,100,4,278
345405,False,4,86,91,90,6,273
756318,False,2,94,100,100,3,297
663279,True,4,88,81,100,9,278
173050,False,3,90,90,89,7,276
726407,True,2,89,83,93,6,271
922642,True,4,89,85,88,2,264
245716,True,3,93,99,75,3,270
206825,False,2,98,94,97,7,296
6265,False,1,96,92,81,10,279
20018,True,1,91,81,100,1,273
212843,True,3,88,97,93,8,286
274239,True,2,90,84,100,0,274
586648,True,2,99,95,74,8,276
303654,True,2,90,81,99,6,276
306728,True,4,82,99,100,9,290
729651,True,1,86,95,90,10,281
275649,True,4,89,88,97,10,284
315335,True,2,86,95,92,6,279
936506,True,3,95,85,93,2,275
183250,True,1,98,90,100,0,288
839893,True,1,99,98,90,4,291
627222,True,3,100,94,86,9,289
315937,False,3,88,90,99,1,278
724114,True,4,94,95,84,10,283
306104,True,2,100,95,74,5,274
625353,True,3,95,84,85,3,267
861562,False,3,88,86,100,10,284
269446,True,3,86,97,76,3,262
662142,False,4,95,84,100,10,289
64606,True,3,88,91,93,8,280
880579,True,4,96,83,100,5,284
627582,True,1,93,85,100,10,288
115413,True,1,96,100,70,10,276
578054,True,2,96,97,82,8,283
118853,False,4,93,83,100,4,280
562167,True,4,86,96,89,6,277
712811,True,2,95,82,100,9,286
399769,True,3,98,81,81,1,261
722232,True,4,96,85,93,2,276
730623,True,2,100,88,94,7,289
884532,True,1,97,91,90,2,280
963697,False,2,91,93,92,8,284
164757,True,2,89,86,92,10,277
557425,True,4,91,81,91,4,267
821722,True,2,96,92,75,0,263
942321,True,2,89,94,100,6,289
575666,True,4,82,84,100,10,276
113588,True,4,83,100,100,1,284
193769,True,2,88,94,100,8,290
61696,False,4,93,88,81,4,266
358762,False,1,88,96,80,9,273
893821,False,3,89,97,100,6,292
329370,False,4,92,87,100,9,288
539025,True,4,100,93,86,5,284
867743,True,3,98,85,92,10,285
446830,False,2,83,97,90,1,271
805566,True,3,90,84,85,1,260
418469,True,3,92,97,94,3,286
805449,True,3,100,84,92,8,284
819236,True,3,87,87,100,10,284
285392,False,1,100,87,81,9,277
373763,True,2,97,90,85,2,274
538595,False,1,91,89,87,0,267
435997,False,3,100,96,81,7,284
770450,False,2,96,92,80,10,278
743787,False,2,100,92,96,4,292
558770,False,2,100,88,85,1,274
142632,True,2,87,98,83,5,273
956238,False,2,86,100,85,7,278
713277,False,3,94,81,100,10,285
635722,False,4,89,96,100,1,286
84877,True,3,99,95,82,9,285
759617,True,4,87,90,100,10,287
929984,False,2,91,99,94,1,285
925418,True,2,84,89,100,6,279
716876,True,2,89,96,79,6,270
49092,False,3,100,89,96,2,287
176853,True,1,99,96,62,6,263
312639,False,4,100,81,86,2,269
566508,False,1,95,98,78,10,281
621331,False,2,82,90,93,6,271
18556,True,1,96,89,100,9,294
671950,True,4,85,94,91,4,274
226737,True,4,92,98,89,4,283
922670,False,3,99,92,95,0,286
399416,True,3,88,97,100,8,293
128704,True,4,81,92,94,2,269
489829,True,4,82,81,100,6,269
788229,True,4,81,84,100,7,272
866458,True,4,94,81,84,9,268
231550,False,3,100,90,95,4,289
909510,False,2,95,87,100,4,286
338445,False,2,83,90,100,2,275
818566,True,1,82,100,100,7,289
942898,True,1,98,99,95,2,294
983854,True,3,83,98,93,5,279
399916,False,4,100,88,87,7,282
952042,True,2,92,94,93,9,288
520336,True,4,100,97,76,0,273
801196,True,3,100,99,60,2,261
55468,True,1,89,98,99,6,292
662170,True,4,83,95,86,5,269
938317,True,1,86,90,91,3,270
677076,True,3,81,98,77,5,261
290485,False,2,82,87,100,8,277
625660,True,2,86,84,98,0,268
454430,False,4,95,86,85,2,268
212895,True,4,86,87,100,2,275
353530,False,2,83,88,100,4,275
133323,False,1,99,92,81,5,277
685179,True,3,98,84,84,9,275
262980,True,4,86,89,100,1,276
684329,True,2,86,82,100,7,275
933293,True,3,89,94,93,4,280
390847,True,3,88,94,88,3,273
813283,True,1,85,93,82,10,270
524377,True,4,81,85,99,3,268
759924,True,2,100,81,100,3,284
806953,True,1,98,84,100,9,291
326733,True,2,92,95,96,6,289
547462,False,3,99,97,98,9,303
10064,False,3,100,89,80,8,277
494923,True,3,89,88,97,9,283
502142,False,1,94,83,100,3,280
869241,True,3,91,91,94,9,285
932274,False,2,85,91,100,5,281
995238,False,4,96,98,80,0,274
680405,True,4,95,88,88,8,279
298969,False,2,88,84,100,9,281
688004,True,4,99,81,90,7,277
65758,True,1,95,84,100,9,288
768467,True,1,81,82,100,10,273
469237,True,1,89,95,83,8,275
591402,False,1,84,90,100,4,278
864173,False,4,94,99,88,1,282
540940,False,2,83,88,100,3,274
439285,True,2,100,81,93,6,280
149173,True,4,83,81,96,0,260
176552,False,1,88,86,100,2,276
291981,True,2,84,81,92,7,264
742725,True,3,96,98,77,10,281
403540,True,1,83,96,89,5,273
790015,True,4,86,81,95,0,262
509551,False,1,84,95,100,8,287
317648,True,4,85,97,96,9,287
410000,False,3,82,87,94,6,269
770192,True,1,92,94,80,9,275
567056,False,1,92,94,73,10,269
424781,True,1,86,85,88,7,266
343504,True,1,82,82,100,9,273
151363,True,3,85,84,100,5,274
963023,False,4,100,81,100,4,285
64122,True,3,91,90,91,4,276
980361,True,4,81,96,96,10,283
894091,True,2,95,88,85,0,268
649512,False,2,81,88,100,5,274
785033,False,2,87,97,100,2,286
420393,True,4,100,94,89,7,290
488384,True,3,93,94,95,7,289
306791,True,3,85,91,92,7,275
971808,False,1,89,92,100,8,289
689557,True,2,87,99,90,4,280
953095,True,4,85,91,96,3,275
442369,True,3,82,84,100,3,269
332048,True,2,93,97,98,1,289
234223,True,2,85,98,98,0,281
956705,True,3,90,100,72,4,266
891346,True,3,91,91,99,8,289
86120,False,3,90,92,94,6,282
359643,True,2,82,90,100,9,281
821788,True,1,100,82,99,9,290
939371,True,1,87,98,100,2,287
102022,True,4,87,95,91,1,274
35538,False,4,84,84,98,8,274
861981,True,3,82,88,100,7,277
41002,True,3,88,100,78,2,268
825779,True,2,95,89,100,0,284
708955,False,4,98,95,73,5,271
430785,True,3,91,94,99,9,293
774523,True,4,96,97,86,8,287
282587,True,3,89,83,100,9,281
539405,False,2,98,82,100,8,288
185948,True,3,96,87,91,2,276
390430,False,4,90,90,94,8,282
72746,True,4,82,100,91,7,280
338372,True,3,98,96,73,10,277
149039,True,2,81,93,100,10,284
662301,True,1,82,88,88,5,263
557710,False,2,82,87,100,2,271
994494,False,4,83,91,95,1,270
703786,False,3,100,89,100,0,289
50975,False,2,100,100,78,1,279
516729,True,4,88,82,86,5,261
20178,True,2,84,83,100,10,277
851232,True,1,87,91,100,6,284
853419,False,2,87,100,69,1,257
363030,True,4,82,83,100,0,265
871040,True,1,100,96,77,4,277
230636,True,4,99,98,75,6,278
61361,True,2,90,81,100,10,281
715416,True,1,86,99,83,5,273
884990,True,3,86,88,92,3,269
391032,True,3,96,85,96,8,285
703756,True,2,85,92,92,10,279
509087,True,2,99,87,88,8,282
722665,True,3,100,84,95,0,279
379412,True,4,100,92,90,9,291
630068,True,3,96,95,70,1,262
429993,False,1,84,85,92,5,266
129004,True,2,83,82,95,3,263
656794,False,2,92,81,97,0,270
978310,False,1,95,92,79,9,275
86294,True,4,86,85,99,6,276
851049,False,2,83,100,82,4,269
669320,True,1,99,88,70,5,262
677260,False,4,84,84,100,3,271
653369,True,4,99,85,100,10,294
135816,False,1,92,86,88,1,267
70510,True,2,82,86,100,1,269
15206,True,3,95,97,71,10,273
860621,True,4,100,85,72,7,264
461119,True,4,99,95,63,6,263
431209,True,2,91,97,95,3,286
572531,True,4,92,99,66,0,257
530425,False,4,87,100,75,1,263
634330,True,1,94,89,84,7,274
809666,True,3,100,86,100,4,290
299749,False,3,100,99,82,7,288
557423,True,3,90,100,77,10,277
339762,False,1,96,84,100,9,289
708020,True,4,82,84,100,8,274
187108,False,4,97,87,98,2,284
368173,False,3,83,95,90,6,274
32066,False,1,86,99,84,2,271
901772,False,4,93,100,94,0,287
397449,True,1,100,99,70,4,273
224066,True,1,92,97,100,1,290
847251,True,1,98,82,85,0,265
572980,True,2,89,98,99,8,294
441436,False,3,82,84,100,0,266
684886,True,1,85,96,93,0,274
356097,False,3,94,83,99,6,282
662174,True,1,99,84,85,3,271
682986,False,4,84,100,95,8,287
655353,True,4,92,89,98,4,283
123223,True,2,92,82,94,6,274
791243,False,3,97,83,100,9,289
358145,False,4,88,83,100,9,280
189119,False,3,97,87,87,6,277
768581,True,1,91,90,87,7,275
733018,True,1,88,99,84,9,280
69226,True,2,92,91,99,0,282
217881,False,4,92,96,92,1,281
976177,True,3,85,85,92,8,270
48384,False,2,83,91,100,7,281
993474,False,3,92,100,100,7,299
754164,True,1,98,94,91,4,287
614727,True,3,94,98,70,7,269
55724,True,1,100,99,70,7,276
569423,False,3,83,100,96,6,285
783713,True,4,89,84,86,2,261
3557,True,2,91,85,96,7,279
759255,True,1,81,100,91,6,278
269200,True,1,91,96,79,10,276
829985,True,1,99,83,98,5,285
758272,False,1,84,97,91,8,280
402563,True,3,92,90,89,10,281
511021,False,4,87,90,92,5,274
616607,True,1,96,97,85,5,283
760355,True,3,89,87,100,5,281
832789,True,4,90,86,92,0,268
785621,True,4,83,97,91,1,272
321584,True,1,100,89,83,10,282
300737,False,4,99,95,81,6,281
247612,False,1,84,100,100,9,293
758658,True,1,81,98,83,2,264
262496,False,3,88,91,99,8,286
929273,False,2,99,96,91,10,296
81069,True,3,88,91,100,5,284
452249,True,4,92,92,82,8,274
837758,False,2,90,90,86,2,268
452604,False,1,81,91,100,2,274
111568,True,2,91,94,72,6,263
681788,False,4,93,99,99,4,295
806179,False,2,91,93,98,10,292
222837,True,3,83,87,95,7,272
518533,True,1,89,81,100,3,273
20231,True,1,87,89,100,1,277
908961,True,4,86,86,100,5,277
261706,True,1,90,100,78,5,273
984681,True,2,96,97,96,2,291
402112,False,2,93,100,88,2,283
722342,True,2,84,90,91,5,270
592596,False,1,96,90,83,6,275
308562,True,3,87,96,100,4,287
223387,True,3,88,83,100,4,275
413947,True,3,90,91,81,6,268
108951,False,3,92,96,79,4,271
805301,True,1,82,85,100,10,277
288927,True,2,93,84,100,7,284
691152,True,4,98,81,98,8,285
307056,True,4,96,93,75,3,267
871547,True,4,83,90,92,10,275
898727,False,3,99,93,88,10,290
920955,False,3,82,83,99,9,273
789775,False,1,85,92,84,4,265
767846,False,3,96,95,82,6,279
986238,True,3,88,98,90,4,280
131200,True,2,88,90,100,1,279
976612,False,2,100,89,81,8,278
446190,True,1,89,81,100,2,272
331497,True,3,90,100,78,4,272
877681,True,3,98,97,93,5,293
565133,True,1,86,89,87,10,272
53364,True,2,91,89,80,0,260
290134,True,1,87,97,99,0,283
228593,True,2,85,86,93,4,268
455239,True,3,87,100,95,3,285
211032,True,1,95,86,93,6,280
12399,False,1,96,100,64,9,269
937912,True,4,93,91,100,9,293
506289,False,4,89,93,94,4,280
297093,True,2,85,92,88,5,270
170481,False,4,91,85,92,7,275
551768,True,1,100,90,67,9,266
804601,True,3,84,85,100,0,269
582581,True,3,92,87,95,1,275
985856,True,4,98,87,81,3,269
374515,True,1,81,84,100,1,266
670347,False,4,96,86,100,3,285
459099,True,4,95,84,94,9,282
295859,False,2,97,91,89,1,278
293644,True,1,86,97,80,4,267
780498,False,1,90,99,93,8,290
655398,True,3,85,94,97,0,276
402617,True,1,97,81,96,2,276
17412,True,4,83,86,100,0,269
53359,False,4,92,82,87,4,265
975415,False,3,82,88,97,8,275
711885,True,3,85,100,95,0,280
439735,False,1,83,84,100,1,268
984062,True,4,82,94,100,2,278
687761,True,4,84,92,100,2,278
50466,True,2,89,100,80,8,277
708096,False,3,90,86,100,6,282
576406,True,4,95,97,72,0,264
479295,True,1,98,85,92,8,283
280226,False,3,90,95,81,6,272
941568,True,3,87,99,92,9,287
905511,True,3,86,81,100,2,269
935610,True,4,87,92,91,10,280
173335,False,4,90,92,91,0,273
205570,True,2,85,100,89,1,275
495490,True,1,94,81,100,5,280
55176,True,4,89,98,74,3,264
813880,False,4,81,94,96,6,277
258380,True,2,89,86,93,0,268
193050,False,4,87,94,85,3,269
902532,False,3,93,96,88,10,287
237606,True,1,97,87,91,6,281
107049,True,3,93,87,84,0,264
894032,False,2,95,100,81,5,281
328619,False,4,81,99,96,0,276
242587,False,4,97,84,100,9,290
900944,True,2,98,92,88,3,281
261644,False,4,95,100,84,10,289
363208,True,4,92,81,100,5,278
603086,True,1,91,91,93,1,276
489434,True,1,96,95,76,7,274
473906,True,4,93,84,100,5,282
87137,True,3,82,83,100,1,266
812465,True,3,86,85,100,4,275
835242,True,2,88,81,100,1,270
154621,True,4,84,96,78,10,268
501134,True,4,87,88,100,9,284
20273,True,1,100,99,84,4,287
884245,True,3,94,86,82,5,267
897264,True,3,82,84,100,2,268
391187,True,1,89,100,73,3,265
503549,True,2,100,96,72,10,278
922796,True,4,95,82,100,7,284
569200,False,2,85,86,96,9,276
608871,True,2,90,96,95,6,287
504331,True,3,86,84,98,6,274
391682,True,2,93,91,73,9,266
611452,True,1,99,95,74,2,270
208453,True,2,86,86,100,8,280
664297,True,4,91,99,79,6,275
504252,False,1,88,90,85,5,268
480428,False,2,97,84,81,8,270
506184,True,1,96,85,100,2,283
444305,True,1,86,86,100,5,277
777531,True,1,85,83,100,8,276
380916,True,2,82,86,100,0,268
477198,True,3,95,86,91,4,276
625783,True,4,85,90,100,5,280
700964,True,1,100,90,70,9,269
30502,True,1,83,81,100,3,267
214862,True,1,87,83,100,7,277
570566,True,3,94,87,91,0,272
693570,False,3,89,87,100,0,276
753479,False,1,86,83,100,5,274
376522,True,2,99,97,73,7,276
701240,True,4,99,96,68,6,269
622731,False,4,90,89,100,3,282
806828,False,1,83,86,100,9,278
307295,True,2,88,82,100,10,280
251589,False,1,84,87,93,2,266
263280,False,3,84,83,100,7,274
796012,True,3,99,89,91,4,283
720762,True,4,82,100,85,10,277
499296,True,4,93,90,86,4,273
612656,True,3,100,90,72,9,271
72449,True,2,95,90,74,8,267
365477,False,4,98,82,84,10,274
222495,True,3,93,89,100,1,283
109526,True,2,83,96,83,8,270
834199,True,4,95,92,85,0,272
475049,True,4,87,100,94,9,290
604059,True,3,83,82,100,6,271
679980,True,1,98,93,76,10,277
55460,False,1,92,93,80,0,265
739165,True,1,93,93,89,1,276
153346,True,4,98,88,88,7,281
134225,True,2,84,94,100,4,282
559864,True,1,98,91,99,7,295
693810,False,3,83,99,96,8,286
209850,False,3,100,89,90,3,282
684763,True,3,93,95,73,0,261
406729,True,1,100,93,86,4,283
369756,True,1,96,86,82,8,272
653481,False,3,86,90,98,0,274
29166,True,2,82,100,100,3,285
938096,True,1,85,83,100,0,268
112191,True,4,96,87,100,1,284
230644,True,2,99,96,79,6,280
743345,False,4,90,88,83,0,261
250286,True,3,84,91,100,1,276
919945,False,1,100,82,78,9,269
272732,True,2,89,82,100,7,278
822221,True,2,93,92,94,9,288
424078,False,3,86,92,100,4,282
247769,True,3,82,87,100,1,270
117644,True,2,92,98,73,6,269
560207,False,3,91,81,100,9,281
574603,True,4,84,100,100,4,288
798095,True,2,98,96,85,2,281
323271,True,2,93,95,76,9,273
281817,True,2,100,89,72,1,262
586862,True,1,97,94,78,10,279
769728,True,2,98,86,100,5,289
710185,True,2,90,98,95,3,286
949395,False,3,98,100,79,6,283
116936,True,1,99,89,91,6,285
961999,False,1,94,97,82,3,276
413785,False,4,97,98,77,10,282
141750,True,4,97,81,100,6,284
82540,True,2,82,95,89,10,276
362460,True,2,94,84,100,7,285
378734,True,4,91,88,89,6,274
572768,False,3,85,99,77,1,262
895030,True,4,100,97,62,10,269
750667,True,2,99,82,77,10,268
557306,True,3,91,90,83,10,274
606093,True,3,81,86,100,2,269
630942,False,2,100,93,75,6,274
329221,True,1,93,87,98,3,281
345613,True,1,90,96,84,4,274
847949,True,4,97,82,91,5,275
126218,False,3,92,81,100,8,281
767905,False,4,98,81,83,1,263
608121,False,1,94,83,93,8,278
597401,True,4,88,90,87,8,273
942608,False,2,90,86,99,0,275
683055,True,1,82,83,100,10,275
573534,True,3,92,97,77,2,268
804654,False,3,89,94,79,5,267
551955,True,3,89,86,89,9,273
938432,False,4,100,92,73,4,269
49291,True,4,86,88,100,10,284
241671,True,2,99,94,76,4,273
46529,True,2,98,99,91,7,295
829178,False,3,96,91,93,3,283
416521,False,1,90,97,80,10,277
592351,False,4,93,97,87,8,285
333785,False,4,86,93,100,0,279
302011,True,4,100,89,91,2,282
103159,False,3,96,85,90,10,281
149629,True,1,83,100,82,5,270
86592,True,1,83,86,100,2,271
178279,False,2,98,100,70,0,268
805718,True,3,88,100,93,8,289
913694,True,2,98,90,76,10,274
9241,True,2,90,85,92,5,272
749249,True,3,91,95,85,8,279
870968,True,1,93,95,84,0,272
243068,True,2,87,82,100,5,274
355602,True,1,96,81,92,1,270
492006,True,4,100,91,87,6,284
685640,True,2,87,89,96,5,277
418319,True,1,86,96,100,5,287
193550,True,1,89,83,100,7,279
634601,True,3,83,93,81,3,260
537696,True,2,86,82,93,9,270
719850,True,2,86,100,95,3,284
486479,True,3,100,87,76,0,263
282600,True,2,93,100,98,7,298
950048,True,1,97,81,89,9,276
771636,True,1,96,95,71,4,266
951791,True,4,100,88,74,6,268
62991,True,1,85,88,94,6,273
911879,True,3,82,93,82,6,263
461289,True,2,97,94,100,0,291
31702,True,3,100,100,72,0,272
757680,True,1,84,100,91,9,284
31400,True,1,83,97,90,9,279
610727,False,3,99,92,94,5,290
38505,False,1,84,96,81,0,261
484,True,4,91,91,100,2,284
557243,True,4,92,100,76,8,276
949110,False,4,87,88,100,10,285
499919,True,1,95,99,63,4,261
208735,True,1,95,81,100,1,277
731453,False,3,94,94,86,6,280
502983,False,1,90,82,90,2,264
907750,False,3,93,100,92,8,293
265318,True,2,93,98,80,5,276
788735,False,2,91,84,100,6,281
32313,False,1,87,81,98,6,272
936038,True,3,97,81,100,1,279
371772,True,1,84,90,100,5,279
641956,True,1,90,83,83,9,265
568392,True,1,92,81,95,9,277
339689,True,4,100,100,63,0,263
493744,True,2,99,90,75,8,272
884278,False,2,99,96,94,10,299
158848,True,2,100,94,90,6,290
688264,True,3,82,100,77,6,265
77202,True,3,89,95,100,1,285
404740,False,4,98,91,70,1,260
505800,True,2,99,91,89,6,285
951973,True,4,87,84,97,3,271
384581,True,3,83,81,100,4,268
677548,False,3,91,100,71,9,271
169780,True,1,95,86,95,3,279
938082,True,1,82,97,99,1,279
8513,True,2,100,94,80,2,276
678230,False,2,100,81,100,7,288
35856,True,4,91,86,90,5,272
524017,True,1,91,86,100,4,281
610107,True,3,84,86,100,4,274
641378,True,2,99,96,72,2,269
179007,True,2,84,86,100,10,280
582420,True,1,81,94,96,10,281
650009,True,4,91,100,76,9,276
708417,True,2,81,81,100,9,271
709222,True,3,92,99,89,3,283
33974,False,3,100,88,67,1,256
506748,False,3,86,86,100,5,277
330752,True,3,88,83,100,1,272
538460,True,4,93,83,100,0,276
113938,True,4,96,92,89,1,278
519741,True,1,81,98,92,9,280
251900,False,4,87,89,89,8,273
120098,False,4,89,86,96,8,279
407666,True,1,86,81,99,6,272
121634,True,3,100,96,75,2,273
269239,False,1,100,87,78,6,271
762702,True,4,94,83,100,4,281
173230,True,2,87,92,87,9,275
581327,True,4,99,91,80,8,278
670802,True,1,96,88,75,9,268
373690,False,2,89,81,95,5,270
212872,False,3,98,89,75,9,271
512623,False,3,98,100,65,1,264
543658,True,4,96,87,93,2,278
569871,True,4,81,89,100,3,273
630390,True,2,94,98,70,8,270
267895,True,3,83,99,82,0,264
126261,True,3,86,100,88,7,281
446006,False,4,92,81,100,7,280
243285,False,2,88,100,82,10,280
251065,True,1,84,84,100,5,273
737203,True,1,100,92,93,9,294
864610,True,4,99,92,76,6,273
443416,True,3,95,83,93,2,273
345010,True,3,99,86,98,8,291
59275,False,2,92,97,96,0,285
956760,True,1,90,92,100,6,288
784147,True,2,97,86,100,9,292
473698,False,4,86,98,98,9,291
803616,False,3,85,90,97,4,276
503475,True,1,88,97,87,6,278
580125,False,3,88,92,96,0,276
827863,False,4,85,88,100,8,281
628474,True,4,99,85,84,10,278
760767,True,3,96,84,96,3,279
56596,True,2,83,100,76,5,264
261511,True,2,99,81,83,3,266
113647,True,4,81,84,100,10,275
74042,False,2,81,86,90,0,257
974457,True,1,84,89,95,10,278
169575,True,2,90,84,88,6,268
774816,True,3,93,94,79,9,275
517089,True,2,96,100,90,8,294
603225,True,2,88,91,99,2,280
531252,True,3,89,86,95,2,272
406015,True,4,86,94,81,7,268
547245,True,1,94,86,100,7,287
698903,True,3,87,83,100,8,278
143240,False,2,100,87,90,6,283
652069,True,1,93,90,92,5,280
962710,True,4,93,88,100,9,290
875803,False,4,99,95,89,10,293
506804,True,1,89,88,84,4,265
954604,True,4,89,93,84,3,269
193690,True,4,84,92,100,6,282
935078,True,2,85,88,100,6,279
599764,False,1,96,100,74,1,271
180585,True,4,81,92,100,0,273
718062,False,1,93,86,81,1,261
407320,False,2,83,94,93,4,274
784918,True,1,87,92,94,5,278
410709,True,3,99,93,91,0,283
133942,False,2,98,85,100,8,291
683112,False,3,97,94,76,0,267
248968,False,3,86,87,100,10,283
246725,True,1,95,99,83,6,283
683610,False,4,95,86,100,1,282
186241,True,4,87,94,100,4,285
183454,True,1,97,84,78,3,262
585579,False,2,90,91,94,1,276
286189,True,4,92,82,100,7,281
846845,True,3,81,83,100,0,264
601171,True,1,81,92,100,2,275
104997,False,3,87,91,100,5,283
391494,True,3,92,99,100,0,291
775599,True,3,100,90,73,8,271
905624,False,2,91,98,83,2,274
902262,False,4,87,86,100,7,280
6719,True,4,81,85,89,10,265
143406,True,2,92,84,94,7,277
249408,True,4,98,82,93,1,274
117711,False,3,86,100,100,4,290
495397,False,3,97,95,91,7,290
306562,True,4,87,96,100,10,293
980752,True,2,82,85,100,10,277
793120,True,3,83,99,95,2,279
685281,True,4,96,100,91,9,296
620370,True,3,85,99,100,4,288
60910,False,4,86,87,100,9,282
534803,False,1,96,82,99,9,286
922976,True,1,100,100,83,4,287
423634,False,1,89,90,93,5,277
634624,False,4,85,85,96,4,270
161363,True,2,85,90,82,3,260
